key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
10-200,10,200,1.0122220907208122,0.0002007371586762136,1,0,0,0.0002007371586762136,,,Greenland,,1,3,WE,0,,,United Kingdom,,1,1,WE,0.013809523809523811
100-2,2,100,1.0475339202584082,0.0005165826379644209,1,0,0,0.0005165826379644209,,,United States of America,,1,6,NAM,0,,,Colombia (New Granada) (Gran Colombia),,1,2,WE,0
100-200,100,200,0.2676221728617364,0.0006018041032223913,1,0,0,0.0006018041032223913,,,Colombia (New Granada) (Gran Colombia),,1,2,WE,0,,,United Kingdom,,1,1,WE,0.013809523809523811
100-220,100,220,0.10562432129567643,0.0001599200763339694,0,1,0,0.0001599200763339694,,,Colombia (New Granada) (Gran Colombia),,1,2,WE,0,,,France,,2,3,WE,0.010285714285714287
101-2,2,101,0.875486661481347,0.00040518096833664047|0.0014604645835815872,0,1,0,0.0014604645835815872,,,United States of America,,1,6,NAM,0,,,Venezuela,,3,2,WE,0
101-200,101,200,0.40425326244440646,0.00019323947901077806|0.0010114652973984254,0,1,0,0.0010114652973984254,,,Venezuela,,3,2,WE,0,,,United Kingdom,,1,1,WE,0.013809523809523811
101-210,101,210,0.5663917941703833,0.00015939034108111312,0,1,0,0.00015939034108111312,,,Venezuela,,3,2,WE,0,,,Netherlands,,4,2,WE,0
101-211,101,211,1.0309706801900111,0.000027782781594770224|0.0004348856208997025,0,1,0,0.0004348856208997025,,,Venezuela,,3,2,WE,0,,,Belgium,,4,2,WE,0
101-220,101,220,0.467926843745638,0.00043814422753751933|0.0004797602290019082,0,1,0,0.0004797602290019082,,,Venezuela,,3,2,WE,0,,,France,,2,3,WE,0.010285714285714287
101-230,101,230,2.247048965623533,0.0010630558846697908|0.00012311207196456133,0,1,0,0.0010630558846697908,,,Venezuela,,3,2,WE,0,,,Spain,,5,3,WE,0
101-246,101,246,1.9041800139138094,0.00018478901831915564,1,0,0,0.00018478901831915564,,,Venezuela,,3,2,WE,0,,,Bremen,,3,2,LA,0
101-248,101,248,1.874461421669654,0.0007191654586316272|0.00036390848452488807,1,0,0,0.0007191654586316272,,,Venezuela,,3,2,WE,0,,,Hamburg,,3,2,LA,0.03428571428571428
101-276,101,276,1.3792618090099,0.00002184662925415856,1,0,0,0.00002184662925415856,,,Venezuela,,3,2,WE,0,,,Lübeck,,3,2,WE,0
101-324,101,324,1.5313883626287779,0.000018423325860594387|0.00006281621338019579,0,1,0,0.00006281621338019579,,,Venezuela,,3,2,WE,0,,,Kingdom of Sardinia,,6,3,WE,0
101-390,101,390,3.055773584263978,0.00037692255778150693,1,0,0,0.00037692255778150693,,,Venezuela,,3,2,WE,0,,,Denmark,,3,2,WE,0
101-42,42,101,5.76575149967893,4.085957950332918e-7,1,0,0,4.085957950332918e-7,,,Dominican Republic (Santo Domingo),,3,6,NAM,0,,,Venezuela,,3,2,WE,0
1019-200,200,1019,1.0487661386429257,0.00020387493929955707,1,0,0,0.00020387493929955707,,,United Kingdom,,1,1,WE,0.013809523809523811,,,Rupert's Land,,1,1,WE,0
1022-200,200,1022,1.0487661386429261,0.00012841670205599785,1,0,0,0.00012841670205599785,,,United Kingdom,,1,1,WE,0.013809523809523811,,,Nova Scotia,,1,2,WE,0
1023-200,200,1023,1.0487661386429261,0.0008169407122484332,1,0,0,0.0008169407122484332,,,United Kingdom,,1,1,WE,0.013809523809523811,,,New Brunswick,,1,2,WE,0
