"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","sourceCommunityId","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceCommunity","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetCommunity","targetMeanAmbiguityScore","export","import"
"101","230","101-230",0.215255020957266,"0.00005736424084678681",0,1,0,"bridge",5.73642408467868e-05,1,1,"Spain","Sovereign",6,0,1,NA,"Venezuela","Sovereign",3,0,79982.835735311,NA
"101","255","101-255",0.551511891318775,"0.0002819081137611048",0,1,0,"bridge",0.000281908113761105,1,1,"Germany (Zollverein)","Sovereign",2,0.00947368421052632,1,NA,"Venezuela","Sovereign",3,0,393063.867359953,NA
"1029","2","1029-2",0.985769673618593,"0.0000658312303149645",1,0,0,"3",6.58312303149645e-05,1,1,"United States of America","Sovereign",3,0.00791666666666667,1,1,"St. Pierre and Miquelon","Colony of",3,0,91788.3406597921,NA
"1029","20","1029-20",2.189701000945,"0.000023908383162948248",1,0,0,"3",2.39083831629482e-05,1,1,"Canada (Province of Canada)","Colony of",3,0.0211764705882353,1,1,"St. Pierre and Miquelon","Colony of",3,0,33335.4064307482,NA
"1029","21","1029-21",3.22485222879096,"0.00000492505971154229",1,0,0,"3",4.92505971154229e-06,1,1,"Newfoundland and Labrador (Newfoundland)","Colony of",3,0,1,1,"St. Pierre and Miquelon","Colony of",3,0,6867,NA
"1029","220","1029-220",2.4102226789002,"0.00012225925176185176|0.0002571209871953152",0,1,0,"bridge",0.000257120987195315,1,1,"France","Sovereign",0,0.00441860465116279,1,1,"St. Pierre and Miquelon","Colony of",3,0,170465.807730426,358503.230921705
"1055","1063","1055-1063",2.49457551827307,"9.495819219574765e-7|3.944637893327886e-8",1,0,0,"3",9.49581921957476e-07,1,1,"Leeward Is.","Colony of",3,0,1,NA,"Windward Is.","Colony of",3,0,1324,55
"1063","30","1063-30",1.37478322954608,"5.020448227871854e-9",1,0,0,"3",5.02044822787185e-09,1,1,"Bermuda","Colony of",3,0,1,1,"Leeward Is.","Colony of",3,0,7,NA
"11","385","11-385",0.407663104280912,"1.933243105996191e-7",1,0,0,"6",1.93324310599619e-07,1,1,"Norway","Sovereign (limited)",6,0,1,NA,"Faeroe Is.","Colony of",6,0,269.551664069441,NA
"11","390","11-390",4.73545289296299,"0.000024818576821789242",1,0,0,"6",2.48185768217892e-05,1,1,"Denmark","Sovereign",6,0,1,NA,"Faeroe Is.","Colony of",6,0,34604.4874615046,NA
"110","1055","1055-110",0.939024180527246,"1.2192517124831646e-8|8.269395438194641e-7",1,0,0,"3",8.26939543819464e-07,1,NA,"Windward Is.","Colony of",3,0,1,1,"Guyana (British Guiana)","Colony of",3,0,17,1153
"110","1063","1063-110",0.938626548478331,"4.3032413381758756e-8|4.8770068499326585e-8",1,0,0,"3",4.87700684993266e-08,1,1,"Leeward Is.","Colony of",3,0,1,1,"Guyana (British Guiana)","Colony of",3,0,60,68
"110","2","110-2",1.78425377106446,"0.0002962882696723958|0.0006804615119092954",1,0,0,"3",0.000680461511909295,1,1,"United States of America","Sovereign",3,0.00791666666666667,1,1,"Guyana (British Guiana)","Colony of",3,0,413114.087342344,948766
"110","20","110-20",0.83503017850852,"0.000028606499401647494|0.00002756943283991344",1,0,0,"3",2.86064994016475e-05,1,1,"Canada (Province of Canada)","Colony of",3,0.0211764705882353,1,1,"Guyana (British Guiana)","Colony of",3,0,39885.9796421834,38440
"110","200","110-200",1.2262947179912,"0.0006428777192685571|0.0006721110720925652",0,1,0,"bridge",0.000672111072092565,1,1,"United Kingdom","Sovereign",1,0.14972972972973,1,1,"Guyana (British Guiana)","Colony of",3,0,896363,937123
"110","51","110-51",0.939920315568565,"2.4743637694511283e-7|6.899530278875321e-7",1,0,0,"3",6.89953027887532e-07,1,1,"Jamaica","Colony of",3,0,1,1,"Guyana (British Guiana)","Colony of",3,0,345,962
"110","52","110-52",0.932613104643837,"0.000001552752916191795|0.0000013318531941654333",1,0,0,"3",1.5527529161918e-06,1,1,"Trinidad and Tobago","Colony of",3,0,1,1,"Guyana (British Guiana)","Colony of",3,0,2165,1857
"110","53","110-53",1.36994144119571,"0.000002965650488892874|0.0000021143259108237467",1,0,0,"3",2.96565048889287e-06,1,1,"Barbados","Colony of",3,0,1,1,"Guyana (British Guiana)","Colony of",3,0,4135,2948
"115","110","110-115",0.71050197331831,"9.330861634944689e-7",0,1,0,"bridge",9.33086163494469e-07,1,1,"Guyana (British Guiana)","Colony of",3,0,1,NA,"Surinam (Dutch Guiana)","Colony of",5,0,1301,NA
"115","2","115-2",0.122284272545603,"0.00004024959407699162",0,1,0,"bridge",4.02495940769916e-05,1,1,"United States of America","Sovereign",3,0.00791666666666667,1,NA,"Surinam (Dutch Guiana)","Colony of",5,0,56119.9211207428,NA
"115","210","115-210",2.00294997080031,"0.00015200387730798616",1,0,0,"5",0.000152003877307986,1,1,"Netherlands","Sovereign",5,0,1,NA,"Surinam (Dutch Guiana)","Colony of",5,0,211938.674170322,NA
"115","827","115-827",3.23317547359304,"0.00009416280975507481",1,0,0,"5",9.41628097550748e-05,1,1,"Straits Settlements","Colony of",5,0,1,NA,"Surinam (Dutch Guiana)","Colony of",5,0,131291,NA
"1163","155","1163-155",1.36750889733888,"6.745656539240005e-7",0,1,0,"bridge",6.74565653924e-07,1,1,"Chile","Sovereign",4,0.0172727272727273,1,1,"Falkland Is.","Colony of",5,0,940.545418087026,NA
"1163","200","1163-200",1.40962922511443,"0.000019604133122949896|0.00008218617190404165",0,1,0,"bridge",8.21861719040416e-05,1,1,"United Kingdom","Sovereign",1,0.14972972972973,1,1,"Falkland Is.","Colony of",5,0,27334,114592
"1163","230","1163-230",0.109996598103964,"0.000001037081162500386",0,1,0,"bridge",1.03708116250039e-06,1,1,"Spain","Sovereign",6,0,1,1,"Falkland Is.","Colony of",5,0,1446,NA
"1163","710","1163-710",1.32267559088717,"0.0000019056187059222169",1,0,0,"5",1.90561870592222e-06,1,1,"People's Republic of China (China)","Sovereign",5,0,1,1,"Falkland Is.","Colony of",5,0,2657,NA
"1163","740","1163-740",2.40099744188891,"0.0000025927029062509648",1,0,0,"5",2.59270290625096e-06,1,1,"Japan","Sovereign",5,0,1,1,"Falkland Is.","Colony of",5,0,3615,NA
"1163","750","1163-750",1.0041732140513,"0.000005569111498489279",0,1,0,"bridge",5.56911149848928e-06,1,1,"India","Colony of",1,0.0868,1,1,"Falkland Is.","Colony of",5,0,7765,NA
"120","110","110-120",3.54440081317813,"0.000008861091122193823",1,0,0,"3",8.86109112219382e-06,1,1,"Guyana (British Guiana)","Colony of",3,0,1,1,"French Guiana","Colony of",3,0,12355,NA
"120","2","120-2",0.137555389384839,"0.00002281458069336298",1,0,0,"3",2.2814580693363e-05,1,1,"United States of America","Sovereign",3,0.00791666666666667,1,1,"French Guiana","Colony of",3,0,31810.320036153,NA
"120","220","120-220",2.4102226789002,"0.00013931868224024968|0.00011369726576666449",0,1,0,"bridge",0.00013931868224025,1,1,"France","Sovereign",0,0.00441860465116279,1,1,"French Guiana","Colony of",3,0,194251.734390486,158527.849355798
"130","1032","1032-130",1.21079755798388,"1.0758103345439689e-8",0,1,0,"bridge",1.07581033454397e-08,1,1,"Turks and Caicos Is.","Dependency of",3,0,1,NA,"Ecuador","Sovereign",4,0.0316666666666667,15,NA
"130","155","130-155",1.95175060671456,"0.000016273060474498552",1,0,0,"4",1.62730604744986e-05,1,1,"Chile","Sovereign",4,0.0172727272727273,1,NA,"Ecuador","Sovereign",4,0.0316666666666667,22689.4926809705,NA
"130","2","130-2",0.65387527808636,"0.00010532607912760532",0,1,0,"bridge",0.000105326079127605,1,1,"United States of America","Sovereign",3,0.00791666666666667,1,NA,"Ecuador","Sovereign",4,0.0316666666666667,146855.922106733,NA
"130","200","130-200",0.83260347897594,"0.00020852288273087808",0.05,0.95,0.19,"bridge",0.000208522882730878,1,1,"United Kingdom","Sovereign",1,0.14972972972973,1,NA,"Ecuador","Sovereign",4,0.0316666666666667,290743,NA
"130","220","130-220",0.0943840580597036,"0.0000568647682613264",0,1,0,"bridge",5.68647682613264e-05,1,1,"France","Sovereign",0,0.00441860465116279,1,NA,"Ecuador","Sovereign",4,0.0316666666666667,79286.4222001982,NA
"130","255","130-255",0.122833314227799,"0.00004960569579472828",0,1,0,"bridge",4.96056957947283e-05,1,1,"Germany (Zollverein)","Sovereign",2,0.00947368421052632,1,NA,"Ecuador","Sovereign",4,0.0316666666666667,69165.113313058,NA
"135","1032","1032-135",1.20815692115344,"4.0163585822974834e-8",0,1,0,"bridge",4.01635858229748e-08,1,1,"Turks and Caicos Is.","Dependency of",3,0,1,NA,"Peru","Sovereign",4,0.0316666666666667,56,NA
"135","155","135-155",2.8662714604144,"0.0001520142078358827",1,0,0,"4",0.000152014207835883,1,1,"Chile","Sovereign",4,0.0172727272727273,1,NA,"Peru","Sovereign",4,0.0316666666666667,211953.078002807,NA
"135","2","135-2",0.0191551647815018,"0.0002089893025459139",0,1,0,"bridge",0.000208989302545914,1,1,"United States of America","Sovereign",3,0.00791666666666667,1,NA,"Peru","Sovereign",4,0.0316666666666667,291393.328129493,NA
"135","200","135-200",0.864332266383981,"0.0008057066338500146",0.05,0.95,0.19,"bridge",0.000805706633850015,1,1,"United Kingdom","Sovereign",1,0.14972972972973,1,NA,"Peru","Sovereign",4,0.0316666666666667,1123395,NA
"135","220","135-220",0.122515079896015,"0.00021892935780610663",0,1,0,"bridge",0.000218929357806107,1,1,"France","Sovereign",0,0.00441860465116279,1,NA,"Peru","Sovereign",4,0.0316666666666667,305252.725470763,NA
"135","255","135-255",0.586461186262273,"0.0002952066619954362",0,1,0,"bridge",0.000295206661995436,1,1,"Germany (Zollverein)","Sovereign",2,0.00947368421052632,1,NA,"Peru","Sovereign",4,0.0316666666666667,411606.004120475,NA
"140","1032","1032-140",0.0334979799970247,"1.0184337833682905e-7",0,1,0,"bridge",1.01843378336829e-07,1,1,"Turks and Caicos Is.","Dependency of",3,0,1,NA,"Brazil","Sovereign",4,0.019,142,NA
"140","160","140-160",1.7450657753266,"0.00121295359581177",1,0,0,"4",0.00121295359581177,1,1,"Argentina (La Plata)","Sovereign",4,0.0158333333333333,1,NA,"Brazil","Sovereign",4,0.019,1691218.54967949,NA
"140","165","140-165",2.20835133199362,"0.0005041720557772061",1,0,0,"4",0.000504172055777206,1,1,"Uruguay","Sovereign",4,0.0135714285714286,1,NA,"Brazil","Sovereign",4,0.019,702965.996312337,NA
"140","2","140-2",0.041126005267078,"0.0017535335721167648",0,1,0,"bridge",0.00175353357211676,1,1,"United States of America","Sovereign",3,0.00791666666666667,1,NA,"Brazil","Sovereign",4,0.019,2444948.03007272,NA
"140","200","140-200",0.65221409112186,"0.005349379389279342",0.05,0.95,0.19,"bridge",0.00534937938927934,1,1,"United Kingdom","Sovereign",1,0.14972972972973,1,NA,"Brazil","Sovereign",4,0.019,7458628,NA
"140","21","140-21",2.39495803156182,"0.00014713929666246832",0,1,0,"bridge",0.000147139296662468,1,1,"Newfoundland and Labrador (Newfoundland)","Colony of",3,0,1,NA,"Brazil","Sovereign",4,0.019,205156,NA
"140","220","140-220",0.370609597686288,"0.002303023114583719",0,1,0,"bridge",0.00230302311458372,1,1,"France","Sovereign",0,0.00441860465116279,1,NA,"Brazil","Sovereign",4,0.019,3211100.09910803,NA
"140","235","140-235",2.78072511824148,"0.0008096269011963612",1,0,0,"4",0.000809626901196361,1,1,"Portugal","Sovereign",4,0.0461111111111111,1,NA,"Brazil","Sovereign",4,0.019,1128861.02019957,NA
"140","255","140-255",0.313054682527242,"0.001843467272303523",0,1,0,"bridge",0.00184346727230352,1,1,"Germany (Zollverein)","Sovereign",2,0.00947368421052632,1,NA,"Brazil","Sovereign",4,0.019,2570342.39183754,NA
"140","300","140-300",0.18480456186018,"0.00015236119755169283",0,1,0,"bridge",0.000152361197551693,1,NA,"Austria-Hungary (Austrian Empire)","Sovereign",2,0,1,NA,"Brazil","Sovereign",4,0.019,212436.885005773,NA
"145","1032","1032-145",0.219561143921442,"7.172068896959792e-10",0,1,0,"bridge",7.17206889695979e-10,1,1,"Turks and Caicos Is.","Dependency of",3,0,1,NA,"Bolivia","Sovereign",4,0,1,NA
"145","160","145-160",3.53948529195559,"0.00004266346560677092",1,0,0,"4",4.26634656067709e-05,1,1,"Argentina (La Plata)","Sovereign",4,0.0158333333333333,1,NA,"Bolivia","Sovereign",4,0,59485.5769230769,NA
"145","255","145-255",1.59045807229897,"0.000038664297644259846",0,1,0,"bridge",3.86642976442598e-05,1,1,"Germany (Zollverein)","Sovereign",2,0.00947368421052632,1,NA,"Bolivia","Sovereign",4,0,53909.5457667026,NA
"150","1032","1032-150",0.601091015997586,"1.4344137793919585e-9",0,1,0,"bridge",1.43441377939196e-09,1,1,"Turks and Caicos Is.","Dependency of",3,0,1,NA,"Paraguay","Sovereign",4,0,2,NA
"150","160","150-160",3.35309174044584,"0.00004835485858121333",1,0,0,"4",4.83548585812133e-05,1,1,"Argentina (La Plata)","Sovereign",4,0.0158333333333333,1,NA,"Paraguay","Sovereign",4,0,67421.0737179487,NA
"150","165","150-165",4.8106207082587,"0.00005432117171119158",1,0,0,"4",5.43211717111916e-05,1,1,"Uruguay","Sovereign",4,0.0135714285714286,1,NA,"Paraguay","Sovereign",4,0,75739.8910852879,NA
"150","325","150-325",0.264592713129939,"0.00000384960601349119",0,1,0,"bridge",3.84960601349119e-06,1,1,"Italy","Sovereign",2,0,1,NA,"Paraguay","Sovereign",4,0,5367.49725748315,NA
"155","1032","1032-155",0.611573559721236,"6.454862007263813e-8",0,1,0,"bridge",6.45486200726381e-08,1,1,"Turks and Caicos Is.","Dependency of",3,0,1,1,"Chile","Sovereign",4,0.0172727272727273,90,NA
"155","2","155-2",0.492230686672136,"0.0004743072345292029|0.00061271393022173",0,1,0,"bridge",0.00061271393022173,1,1,"United States of America","Sovereign",3,0.00791666666666667,1,1,"Chile","Sovereign",4,0.0172727272727273,661325.54126782,854305.694806497
"155","200","155-200",1.04290416183792,"0.002244909203644473|0.0032829356548925493",0.05,0.95,0.19,"bridge",0.00328293565489255,1,1,"United Kingdom","Sovereign",1,0.14972972972973,1,1,"Chile","Sovereign",4,0.0172727272727273,3130072,4577390.0140365
"160","1032","1032-160",0.410728771180419,"1.3626930904223605e-7",0,1,0,"bridge",1.36269309042236e-07,1,1,"Turks and Caicos Is.","Dependency of",3,0,1,1,"Argentina (La Plata)","Sovereign",4,0.0158333333333333,190,NA
"160","155","155-160",1.42929524046713,"0.000002517342971172733|0.0003144893306103573",1,0,0,"4",0.000314489330610357,1,1,"Chile","Sovereign",4,0.0172727272727273,1,1,"Argentina (La Plata)","Sovereign",4,0.0158333333333333,3509.92580709846,438491.786858974
"160","165","160-165",2.52629602900221,"0.0001567784860344278|0.0007911508912893843",1,0,0,"4",0.000791150891289384,1,1,"Uruguay","Sovereign",4,0.0135714285714286,1,1,"Argentina (La Plata)","Sovereign",4,0.0158333333333333,218595.900690365,1103099.9599359
"160","200","160-200",0.859024348545361,"0.006036093510853007|0.0027727251400034504",0.05,0.95,0.19,"bridge",0.00603609351085301,1,1,"United Kingdom","Sovereign",1,0.14972972972973,1,1,"Argentina (La Plata)","Sovereign",4,0.0158333333333333,8416112,3866004.6073718
"160","211","160-211",0.864455898255225,"0.0004880756479272288|0.0017244983927911363",1,0,0,"4",0.00172449839279114,1,1,"Belgium","Sovereign",4,0,1,1,"Argentina (La Plata)","Sovereign",4,0.0158333333333333,680522.809999946,2404464.34294872
"160","220","160-220",1.10565955045509,"0.002942751757523641|0.003833625703034603",0,1,0,"bridge",0.0038336257030346,1,1,"France","Sovereign",0,0.00441860465116279,1,1,"Argentina (La Plata)","Sovereign",4,0.0158333333333333,4103072.34886026,5345215.94551282
"160","230","160-230",0.256755325230698,"0.00042248207047269394|0.0002993845972086551",0,1,0,"bridge",0.000422482070472694,1,1,"Spain","Sovereign",6,0,1,1,"Argentina (La Plata)","Sovereign",4,0.0158333333333333,589065.828204442,417431.290064103
"160","255","160-255",0.0593652432259449,"0.0009190070819502782|0.0016617650589867891",0,1,0,"bridge",0.00166176505898679,1,1,"Germany (Zollverein)","Sovereign",2,0.00947368421052632,1,1,"Argentina (La Plata)","Sovereign",4,0.0158333333333333,1281369.56735014,2316995.3926282
"160","325","160-325",0.963845061970849,"0.0008902143657913461|0.0004590012030477752",0,1,0,"bridge",0.000890214365791346,1,1,"Italy","Sovereign",2,0,1,1,"Argentina (La Plata)","Sovereign",4,0.0158333333333333,1241223.94608995,639984.375
"165","1032","1032-165",0.655673971291963,"5.665934428598236e-8",0,1,0,"bridge",5.66593442859824e-08,1,1,"Turks and Caicos Is.","Dependency of",3,0,1,1,"Uruguay","Sovereign",4,0.0135714285714286,79,NA
"165","155","155-165",2.99135824010394,"0.00001709640305390691|0.00039222338275012264",1,0,0,"4",0.000392223382750123,1,1,"Chile","Sovereign",4,0.0172727272727273,1,1,"Uruguay","Sovereign",4,0.0135714285714286,23837.4774413475,546876.205994597
"165","2","165-2",0.0533045888466039,"0.0004729293051016267|0.0003081853781668467",0,1,0,"bridge",0.000472929305101627,1,1,"United States of America","Sovereign",3,0.00791666666666667,1,1,"Uruguay","Sovereign",4,0.0135714285714286,659404.297276201,429702.199734145
"165","200","165-200",0.565869003431909,"0.0014653296995791934|0.0006068237334443331",0.05,0.95,0.19,"bridge",0.00146532969957919,1,1,"United Kingdom","Sovereign",1,0.14972972972973,1,1,"Uruguay","Sovereign",4,0.0135714285714286,2043106,846093.006303332
"165","220","165-220",1.04244265828059,"0.0009098362921812224|0.000941211412372529",0,1,0,"bridge",0.000941211412372529,1,1,"France","Sovereign",0,0.00441860465116279,1,1,"Uruguay","Sovereign",4,0.0135714285714286,1268582.75520317,1312329.016766
"165","235","165-235",0.840791458922394,"0.000009303624125449754|0.000051444471206832346",1,0,0,"4",5.14444712068323e-05,1,1,"Portugal","Sovereign",4,0.0461111111111111,1,1,"Uruguay","Sovereign",4,0.0135714285714286,12972.022799995,71728.9138544659
"165","325","165-325",0.609717917204301,"0.0002033266358658559|0.000055148446070473854",0,1,0,"bridge",0.000203326635865856,1,1,"Italy","Sovereign",2,0,1,1,"Uruguay","Sovereign",4,0.0135714285714286,283497.884344147,76893.3579177565
"2","1032","1032-2",0.139873932656978,"5.974333391167507e-7",1,0,0,"3",5.97433339116751e-07,1,1,"Turks and Caicos Is.","Dependency of",3,0,1,1,"United States of America","Sovereign",3,0.00791666666666667,833,NA
"2","1055","1055-2",0.963531240849719,"0.00007446113649512625|0.00004583597511358033",1,0,0,"3",7.44611364951263e-05,1,NA,"Windward Is.","Colony of",3,0,1,1,"United States of America","Sovereign",3,0.00791666666666667,103821,63909
"2","1063","1063-2",2.30385190001361,"0.0002773023062458328|0.0000027074560086023217",1,0,0,"3",0.000277302306245833,1,1,"Leeward Is.","Colony of",3,0,1,1,"United States of America","Sovereign",3,0.00791666666666667,386642,3775
"2","20","2-20",1.63282006639695,"0.004949868985777518|0.005499336970937224",1,0,0,"3",0.00549933697093722,1,1,"Canada (Province of Canada)","Colony of",3,0.0211764705882353,1,1,"United States of America","Sovereign",3,0.00791666666666667,6901591.51688538,7667713.52861427
"2","30","2-30",2.501058437698,"0.00009274202290658707|0.0006318793516150692",1,0,0,"3",0.000631879351615069,1,1,"Bermuda","Colony of",3,0,1,1,"United States of America","Sovereign",3,0.00791666666666667,129310,881028
"2","31","2-31",2.38697943754316,"0.00008918611114747441|0.0002799021812209807",1,0,0,"3",0.000279902181220981,1,1,"Bahamas","Colony of",3,0,1,1,"United States of America","Sovereign",3,0.00791666666666667,124352,390267
"2","451","2-451",2.02051448228636,"0.0000022563328749835504",0,1,0,"bridge",2.25633287498355e-06,1,1,"Sierra Leone","Colony of",0,0,1,1,"United States of America","Sovereign",3,0.00791666666666667,3146,NA
"2","51","2-51",1.93138540712583,"0.0007002499672028972|0.00003825079504815566",1,0,0,"3",0.000700249967202897,1,1,"Jamaica","Colony of",3,0,1,1,"United States of America","Sovereign",3,0.00791666666666667,976357,53333
"2","52","2-52",1.73130499456065,"0.0004516875754409617|0.00007382282236329684",1,0,0,"3",0.000451687575440962,1,1,"Trinidad and Tobago","Colony of",3,0,1,1,"United States of America","Sovereign",3,0.00791666666666667,629787,102931
"2","53","2-53",2.19269276176047,"0.0005261257613156177|0.00011716363470762487",1,0,0,"3",0.000526125761315618,1,1,"Barbados","Colony of",3,0,1,1,"United States of America","Sovereign",3,0.00791666666666667,733576,163361
"20","1032","1032-20",3.70698837719558,"0.0000030237442469582485",1,0,0,"3",3.02374424695825e-06,1,1,"Turks and Caicos Is.","Dependency of",3,0,1,1,"Canada (Province of Canada)","Colony of",3,0.0211764705882353,4216,NA
"20","1055","1055-20",1.11764245266756,"6.838435373437323e-7|0.00000836765278208299",1,0,0,"3",8.36765278208299e-06,1,NA,"Windward Is.","Colony of",3,0,1,1,"Canada (Province of Canada)","Colony of",3,0.0211764705882353,953.481550677254,11667
"20","1063","1063-20",1.12071705417213,"0.000012139534335769452|4.941555470005297e-7",1,0,0,"3",1.21395343357695e-05,1,1,"Leeward Is.","Colony of",3,0,1,1,"Canada (Province of Canada)","Colony of",3,0.0211764705882353,16926.1262129193,689
"20","200","20-200",0.846406680014804,"0.004896387931712913|0.006170258428036571",0,1,0,"bridge",0.00617025842803657,1,1,"United Kingdom","Sovereign",1,0.14972972972973,1,1,"Canada (Province of Canada)","Colony of",3,0.0211764705882353,6827023,8603177.85102722
"20","21","20-21",2.43860253487901,"0.00009429836185722735|0.00014603056067799924",1,0,0,"3",0.000146030560677999,1,1,"Newfoundland and Labrador (Newfoundland)","Colony of",3,0,1,1,"Canada (Province of Canada)","Colony of",3,0.0211764705882353,131480,203610.091838216
"20","51","20-51",1.11881537546714,"0.00002972392233656016|0.00000698344348496975",1,0,0,"3",2.97239223365602e-05,1,1,"Jamaica","Colony of",3,0,1,1,"Canada (Province of Canada)","Colony of",3,0.0211764705882353,41444,9737
"200","1055","1055-200",1.3137430635293,"0.00023399878865976897|0.0001547065465556506",0,1,0,"bridge",0.000233998788659769,1,NA,"Windward Is.","Colony of",3,0,1,1,"United Kingdom","Sovereign",1,0.14972972972973,326264,215707
"200","1063","1063-200",1.3149428649188,"0.000029701688922979586|0.000009138650188506167",0,1,0,"bridge",2.97016889229796e-05,1,1,"Leeward Is.","Colony of",3,0,1,1,"United Kingdom","Sovereign",1,0.14972972972973,41413,12742
"200","2","2-200",0.721949523037368,"0.05644172970210779|0.022999482341252542",0,1,0,"bridge",0.0564417297021078,1,1,"United States of America","Sovereign",3,0.00791666666666667,1,1,"United Kingdom","Sovereign",1,0.14972972972973,78696580.4609507,32068128
"200","235","200-235",0.423613995719523,"0.001249145157712611|0.0015475775512757489",0.05,0.95,0.19,"bridge",0.00154757755127575,1,1,"Portugal","Sovereign",4,0.0461111111111111,1,1,"United Kingdom","Sovereign",1,0.14972972972973,1741680.36539933,2157784
"200","31","200-31",1.31545854214227,"0.000009248382842629652|0.0009447228452797862",0,1,0,"bridge",0.000944722845279786,1,1,"Bahamas","Colony of",3,0,1,1,"United Kingdom","Sovereign",1,0.14972972972973,12895,1317225
"200","325","200-325",0.15334351095326,"0.003124025528233019|0.005563992075710629",0,1,0,"bridge",0.00556399207571063,1,1,"Italy","Sovereign",2,0,1,1,"United Kingdom","Sovereign",1,0.14972972972973,4355821.97147782,7757862
"200","338","200-338",1.04270633755188,"0.0000016352317085068326|0.0007347010001494435",0,1,0,"bridge",0.000734701000149444,1,1,"Malta","Colony of",2,0,1,1,"United Kingdom","Sovereign",1,0.14972972972973,2280,1024392
"200","365","200-365",0.260238605674277,"0.01691975816628047|0.004125087863982284",0,1,0,"bridge",0.0169197581662805,1,1,"Russia (USSR)","Sovereign",2,0,1,1,"United Kingdom","Sovereign",1,0.14972972972973,23591181.8603035,5751601
"200","380","200-380",0.644786069308425,"0.005414398172876831|0.0021960702832837355",0,1,0,"bridge",0.00541439817287683,1,1,"Sweden","Sovereign",6,0,1,1,"United Kingdom","Sovereign",1,0.14972972972973,7549283.54797591,3061976
"200","420","200-420",1.67770400064824,"0.000008340398920274543|0.00004085556815529375",0,1,0,"bridge",4.08555681552937e-05,1,1,"Gambia","Colony of",0,0,1,1,"United Kingdom","Sovereign",1,0.14972972972973,11629,56964.8294547369
"200","451","200-451",1.66925550564403,"0.0000014007050555762473|0.00021946327894253827",0,1,0,"bridge",0.000219463278942538,1,1,"Sierra Leone","Colony of",0,0,1,1,"United Kingdom","Sovereign",1,0.14972972972973,1953,305997.170545263
"200","4781","200-4781",0.462343475981865,"0.00014979152774056403",0,1,0,"bridge",0.000149791527740564,1,1,"Lagos","Colony of",0,0,1,1,"United Kingdom","Sovereign",1,0.14972972972973,208854,NA
"200","51","200-51",1.31484422295925,"0.0004385684270146428|0.00012910512942106291",0,1,0,"bridge",0.000438568427014643,1,1,"Jamaica","Colony of",3,0,1,1,"United Kingdom","Sovereign",1,0.14972972972973,611495,180011
