key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
10-390,10,390,3.9984103588182203,0.00014245320600879765,1,0,0,0.00014245320600879765,,,Greenland,,3,1,LA,0,,,Denmark,,3,1,WE,0.31517241379310346
100-130,100,130,1.8813961889947686,0.000028703257927145797|0.000004252334507725318,1,0,0,0.000028703257927145797,,,Colombia (New Granada) (Gran Colombia),,4,1,LA,0.184,,,Ecuador,,4,6,WE,0.16777777777777778
100-135,100,135,0.7412667310829184,0.000008504669015450606|0.00003401867606180248,1,0,0,0.00003401867606180248,,,Colombia (New Granada) (Gran Colombia),,4,1,LA,0.184,,,Peru,,4,1,AS,0.115
100-2,2,100,1.555289961782971,0.0026896015761362557|0.0031722415427630677,1,0,0,0.0031722415427630677,,,United States of America,,4,1,AS,0.04176470588235294,,,Colombia (New Granada) (Gran Colombia),,4,1,LA,0.184
100-210,100,210,0.2754370015603674,0.00009461444279688809|0.0002583293213443122,0.7,0.30000000000000004,0.8400000000000001,0.0002583293213443122,,,Colombia (New Granada) (Gran Colombia),,4,1,LA,0.184,,,Netherlands,,3,1,AF,0.406666666666667
100-225,100,225,0.4577434530352691,0.000013820087150107231|0.00014139012238186633,0,1,0,0.00014139012238186633,,,Colombia (New Granada) (Gran Colombia),,4,1,LA,0.184,,,Switzerland,,0,6,WE,0.0935
100-255,100,255,0.40888330531510003,0.0004996493046577223|0.0005793805766775727,0.5,0.5,1,0.0005793805766775727,,,Colombia (New Granada) (Gran Colombia),,4,1,LA,0.184,,,Germany (Zollverein),,3,1,AF,0.6555555555555558
100-315,100,315,0.01829463408425414,0.000023387839792489172,0,1,0,0.000023387839792489172,,,Colombia (New Granada) (Gran Colombia),,4,1,LA,0.184,,,Czechoslovakia,,0,1,WE,0.16181818181818183
100-52,52,100,1.7427803401727822,0.000001063083626931325|0.00006910043575053631,1,0,0,0.00006910043575053631,,,Trinidad and Tobago,,4,1,LA,0.18923076923076923,,,Colombia (New Granada) (Gran Colombia),,4,1,LA,0.184
100-840,100,840,0.5695904698808627,0.000045712595958046894|0.000001063083626931325,0,1,0,0.000045712595958046894,,,Colombia (New Granada) (Gran Colombia),,4,1,LA,0.184,,,Philippines,,2,6,WE,0.046363636363636364
