"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"100","2","100-2",1.71963309074188,"0.005949243041451322|0.008566909979689907",1,0,0,0.00856690997968991,NA,NA,"United States of America",NA,3,4,"AS",0.100952380952381,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,4,"LA",0.038,128113879.003559,184483985.765125
"100","52","100-52",0.869925642786389,"0.0000016525675115142505|0.00005453472787997042",0.95,0.05,0.19,5.45347278799704e-05,NA,NA,"Trinidad and Tobago",NA,3,4,"LA",0.129333333333333,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,4,"LA",0.038,35587.1886120996,1174377.22419929
"100","68","100-68",1.38943807551048,"0.000593271736633618",0.95,0.05,0.19,0.000593271736633618,NA,NA,"Netherlands Antilles",NA,3,4,"LA",0.0633333333333334,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,4,"LA",0.038,NA,12775800.7117438
"100","94","100-94",0.831590005053967,"0.000004957702534542762|0.000029746215207256566",1,0,0,2.97462152072566e-05,NA,NA,"Costa Rica",NA,3,8,"LA",0.019,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,4,"LA",0.038,640569.395017794,106761.565836299
"100","95","100-95",0.873160782836465,"0.000011567972580599793|0.000006610270046057031",1,0,0,1.15679725805998e-05,NA,NA,"Panama",NA,3,4,"LA",0.019,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,4,"LA",0.038,142348.754448399,249110.320284698
"101","2","101-2",1.04040829062424,"0.009138698338673815|0.010300453299268333",0.95,0.05,0.19,0.0103004532992683,NA,NA,"United States of America",NA,3,4,"AS",0.100952380952381,NA,NA,"Venezuela",NA,3,4,"LA",0.443333333333333,196797153.024911,221814946.619217
"101","40","101-40",0.237248265880753,"0.00004792445783391334|0.00011237459078296937",0.55,0.45,0.99,0.000112374590782969,NA,NA,"Cuba",NA,4,8,"LA",0.57,NA,NA,"Venezuela",NA,3,4,"LA",0.443333333333333,1032028.46975089,2419928.82562278
"101","52","101-52",2.54986809753574,"0.0000033051350230285056|0.0007320874076008119",1,0,0,0.000732087407600812,NA,NA,"Trinidad and Tobago",NA,3,4,"LA",0.129333333333333,NA,NA,"Venezuela",NA,3,4,"LA",0.443333333333333,71174.3772241993,15765124.5551601
"101","68","101-68",3.38291135682457,"0.01089703017092498",1,0,0,0.010897030170925,NA,NA,"Netherlands Antilles",NA,3,4,"LA",0.0633333333333334,NA,NA,"Venezuela",NA,3,4,"LA",0.443333333333333,NA,234661921.708185
"101","95","101-95",0.468341536829842,"0.000006610270046057031",0.95,0.05,0.19,6.61027004605703e-06,NA,NA,"Panama",NA,3,4,"LA",0.019,NA,NA,"Venezuela",NA,3,4,"LA",0.443333333333333,142348.754448399,NA
"115","2","115-2",0.610332386612753,"0.00014873107603628283",0.95,0.05,0.19,0.000148731076036283,NA,NA,"United States of America",NA,3,4,"AS",0.100952380952381,NA,NA,"Surinam (Dutch Guiana)",NA,3,5,"AS",0.0760000000000001,3202846.97508897,NA
"115","42","115-42",0.882864819598405,"0.0000016525675115142505",0.95,0.05,0.19,1.65256751151425e-06,NA,NA,"Dominican Republic (Santo Domingo)",NA,3,4,"LA",0.02375,NA,NA,"Surinam (Dutch Guiana)",NA,3,5,"AS",0.0760000000000001,35587.1886120996,NA
"115","52","115-52",3.53563273245217,"0.000023135945161199534",1,0,0,2.31359451611995e-05,NA,NA,"Trinidad and Tobago",NA,3,4,"LA",0.129333333333333,NA,NA,"Surinam (Dutch Guiana)",NA,3,5,"AS",0.0760000000000001,498220.640569395,NA
"130","100","100-130",2.1741738712045,"0.00012890026589811162|0.000008262837557571253",1,0,0,0.000128900265898112,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,4,"LA",0.038,NA,NA,"Ecuador",NA,3,4,"LA",0.0784615384615385,177935.943060498,2775800.71174377
"130","2","130-2",1.56871055295379,"0.0008758607811025534|0.001069211179949723",1,0,0,0.00106921117994972,NA,NA,"United States of America",NA,3,4,"AS",0.100952380952381,NA,NA,"Ecuador",NA,3,4,"LA",0.0784615384615385,18861209.9644128,23024911.0320285
"130","92","130-92",0.212985959252825,"0.0000033051350230285056",1,0,0,3.30513502302851e-06,NA,NA,"El Salvador",NA,3,4,"LA",0.0463636363636364,NA,NA,"Ecuador",NA,3,4,"LA",0.0784615384615385,71174.3772241993,NA
"130","95","130-95",1.28021193410026,"0.000004957702534542762|0.0000016525675115142505",1,0,0,4.95770253454276e-06,NA,NA,"Panama",NA,3,4,"LA",0.019,NA,NA,"Ecuador",NA,3,4,"LA",0.0784615384615385,35587.1886120996,106761.565836299
"135","100","100-135",0.355169879869885,"0.00004957702534542761|0.000014873107603628283",1,0,0,4.95770253454276e-05,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,4,"LA",0.038,NA,NA,"Peru",NA,3,4,"LA",0.115384615384615,320284.697508897,1067615.65836299
"135","130","130-135",1.88281222652057,"0.0000016525675115142505|0.00003800905276482782",1,0,0,3.80090527648278e-05,NA,NA,"Ecuador",NA,3,4,"LA",0.0784615384615385,NA,NA,"Peru",NA,3,4,"LA",0.115384615384615,35587.1886120996,818505.338078292
"135","2","135-2",1.01392933808189,"0.0017682472373202495|0.0014559119776440573",1,0,0,0.00176824723732025,NA,NA,"United States of America",NA,3,4,"AS",0.100952380952381,NA,NA,"Peru",NA,3,4,"LA",0.115384615384615,38078291.8149466,31352313.1672598
"135","93","135-93",1.53444662004581,"0.000016525675115142506",1,0,0,1.65256751151425e-05,NA,NA,"Nicaragua",NA,3,4,"LA",0.0146153846153846,NA,NA,"Peru",NA,3,4,"LA",0.115384615384615,355871.886120996,NA
"140","101","101-140",0.618048135496615,"0.000006610270046057031|0.0011204407728066651",0.45,0.55,0.99,0.00112044077280667,NA,NA,"Venezuela",NA,3,4,"LA",0.443333333333333,NA,NA,"Brazil",NA,2,8,"LA",0.800454545454545,24128113.8790036,142348.754448399
"140","2","140-2",0.972917807363876,"0.009561755621621487|0.00836199160826211",0.45,0.55,0.99,0.00956175562162149,NA,NA,"United States of America",NA,3,4,"AS",0.100952380952381,NA,NA,"Brazil",NA,2,8,"LA",0.800454545454545,180071174.377224,205907473.309609
"140","52","140-52",1.71868983370321,"0.0002396222891695667",0.45,0.55,0.99,0.000239622289169567,NA,NA,"Trinidad and Tobago",NA,3,4,"LA",0.129333333333333,NA,NA,"Brazil",NA,2,8,"LA",0.800454545454545,5160142.34875445,NA
"145","135","135-145",2.97595010914137,"0.00007932324055268399",1,0,0,7.9323240552684e-05,NA,NA,"Peru",NA,3,4,"LA",0.115384615384615,NA,NA,"Bolivia",NA,3,4,"LA",0.15,1708185.05338078,NA
"145","2","145-2",1.48776506253438,"0.0005453472787997042|0.0010361598297194375",1,0,0,0.00103615982971944,NA,NA,"United States of America",NA,3,4,"AS",0.100952380952381,NA,NA,"Bolivia",NA,3,4,"LA",0.15,11743772.2419929,22313167.2597865
