key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
10-200,10,200,0.27990079964254794,0.000007825616842219654,0,1,0,0.000007825616842219654,,,Greenland,,6,3,WE,0,,,United Kingdom,,1,1,AF,0.14350649350649355
10-390,10,390,4.021215416110517,0.000018749069645253035,1,0,0,0.000018749069645253035,,,Greenland,,6,3,WE,0,,,Denmark,,6,6,WE,0
100-2,2,100,1.6034427163108333,0.00035043935117421685,0.65,0.35,0.9099999999999999,0.00035043935117421685,,,United States of America,,3,3,AS,0.22156862745098033,,,Colombia (New Granada) (Gran Colombia),,3,6,AS,0.3033333333333333
100-220,100,220,0.6686666937083072,0.0001303826687721475,0,1,0,0.0001303826687721475,,,Colombia (New Granada) (Gran Colombia),,3,6,AS,0.3033333333333333,,,France,,4,1,AF,0.07563636363636364
100-40,40,100,2.4588562476819757,0.00005689819590413266,1,0,0,0.00005689819590413266,,,Cuba,,3,3,LA,0.7035714285714286,,,Colombia (New Granada) (Gran Colombia),,3,6,AS,0.3033333333333333
101-110,101,110,2.2547953812816464,0.000007447206015395317,1,0,0,0.000007447206015395317,,,Venezuela,,3,6,AS,0.12272727272727271,,,Guyana (British Guiana),,3,3,AS,0.029999999999999995
101-2,2,101,1.4837686538902701,0.00044213161062407324|0.0002459478448417954,0.9,0.09999999999999998,0.35999999999999993,0.00044213161062407324,,,United States of America,,3,3,AS,0.22156862745098033,,,Venezuela,,3,6,AS,0.12272727272727271
101-200,101,200,0.7687669421120507,0.00002504553540876712|0.00032149621278346506,0,1,0,0.00032149621278346506,,,Venezuela,,3,6,AS,0.12272727272727271,,,United Kingdom,,1,1,AF,0.14350649350649355
101-210,101,210,0.6506849006654523,0.000055996237506061446|0.000040373399841192905,0,1,0,0.000055996237506061446,,,Venezuela,,3,6,AS,0.12272727272727271,,,Netherlands,,5,2,ME,0
101-220,101,220,0.6670556619661638,0.0001851111964049008|0.00009707898776659525,0,1,0,0.0001851111964049008,,,Venezuela,,3,6,AS,0.12272727272727271,,,France,,4,1,AF,0.07563636363636364
101-225,101,225,0.02696086192698245,0.000024422270517527037,0,1,0,0.000024422270517527037,,,Venezuela,,3,6,AS,0.12272727272727271,,,Switzerland,,0,5,WE,0.011875
