"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"10","2","10-2",0.283801142159308,"0.000011360978879982492|0.0000046985024317545344",0.35,0.65,0.91,1.13609788799825e-05,NA,NA,"United States of America",NA,1,1,"AS",0.0527272727272727,NA,NA,"Greenland",NA,1,1,"WE",0.4375,418410.041841004,1011715.48117155
"100","2","100-2",1.02111152540795,"0.0014236462368216218|0.001118149608708945",1,0,0,0.00142364623682162,NA,NA,"United States of America",NA,1,1,"AS",0.0527272727272727,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,1,1,"LA",0.0917857142857143,126778242.677824,99573221.7573222
"100","42","100-42",0.287873021184925,"0.000003476891799498356|2.8191014590527166e-7",1,0,0,3.47689179949836e-06,NA,NA,"Dominican Republic (Santo Domingo)",NA,1,1,"LA",0.131538461538462,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,1,1,"LA",0.0917857142857143,25104.6025104602,309623.430962343
"100","52","100-52",1.31062663385216,"0.0000017384458997491836|0.000017948279289302377",1,0,0,1.79482792893024e-05,NA,NA,"Trinidad and Tobago",NA,1,1,"LA",0.109375,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,1,1,"LA",0.0917857142857143,154811.715481172,1598326.35983264
"100","68","100-68",0.699572847741704,"0.00002166009621038842",1,0,0,2.16600962103884e-05,NA,NA,"Netherlands Antilles",NA,1,1,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,1,1,"LA",0.0917857142857143,NA,1928870.29288703
"100","70","100-70",1.72927687477277,"0.00009443989887826614|0.000002490206288829902",1,0,0,9.44398988782661e-05,NA,NA,"Mexico",NA,1,1,"LA",0.0357142857142857,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,1,1,"LA",0.0917857142857143,8410041.84100418,221757.322175732
"100","90","100-90",0.117374725523846,"0.000003523876823815901|4.6985024317545346e-9",1,0,0,3.5238768238159e-06,NA,NA,"Guatemala",NA,1,1,"LA",0.0922222222222222,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,1,1,"LA",0.0917857142857143,418.410041841004,313807.531380753
"100","91","100-91",0.117583791901152,"0.0000023492512158772672|6.953783598996713e-7",1,0,0,2.34925121587727e-06,NA,NA,"Honduras",NA,1,1,"LA",0.0505555555555555,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,1,1,"LA",0.0917857142857143,61924.6861924686,209205.020920502
"100","92","100-92",0.633668186978579,"9.866855106684529e-8|0.000004510562334484355",1,0,0,4.51056233448436e-06,NA,NA,"El Salvador",NA,1,1,"LA",0.07,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,1,1,"LA",0.0917857142857143,8786.61087866109,401673.640167364
"100","93","100-93",0.606070472464312,"0.000003523876823815901|2.2082961429246327e-7",1,0,0,3.5238768238159e-06,NA,NA,"Nicaragua",NA,1,1,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,1,1,"LA",0.0917857142857143,19665.2719665272,313807.531380753
