"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"100","2","100-2",0.442508554959686,"0.0011471821978058516",0,1,0,0.00114718219780585,NA,NA,"United States of America",NA,3,5,"NAM",0.058125,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,6,1,"AS",0,1103868.00091349,NA
"101","100","100-101",2.13131361928787,"0.00014124004929994802",1,0,0,0.000141240049299948,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,6,1,"AS",0,NA,NA,"Venezuela",NA,6,1,"AS",0,NA,135907.244
"101","2","101-2",1.19712544539785,"0.0006146062529398719|0.0006477375816950386",0,1,0,0.000647737581695039,NA,NA,"United States of America",NA,3,5,"NAM",0.058125,NA,NA,"Venezuela",NA,6,1,"AS",0,591400.543940872,623280.932
"101","68","101-68",2.86383401306743,"0.00004653918144164759",1,0,0,4.65391814416476e-05,NA,NA,"Netherlands Antilles",NA,6,1,"AS",0,NA,NA,"Venezuela",NA,6,1,"AS",0,NA,44782
"101","70","101-70",0.170618241483866,"0.000008450048776339525",0,1,0,8.45004877633953e-06,NA,NA,"Mexico",NA,4,4,"LA",0,NA,NA,"Venezuela",NA,6,1,"AS",0,8131,NA
"1024","2","1024-2",1.99925160499617,"0.000004289976798515503",0.95,0.05,0.19,4.2899767985155e-06,NA,NA,"United States of America",NA,3,5,"NAM",0.058125,NA,NA,"Prince Edward Is.",NA,3,3,"WE",0.0633333333333334,4128,NA
"1024","21","1024-21",3.67300872709948,"2.3486791581019955e-7",1,0,0,2.348679158102e-07,NA,NA,"Newfoundland and Labrador (Newfoundland)",NA,3,3,"WE",0.0690909090909091,NA,NA,"Prince Edward Is.",NA,3,3,"WE",0.0633333333333334,226,NA
"1029","21","1029-21",1.0998316554757,"0.000001389461962116092",0,1,0,1.38946196211609e-06,NA,NA,"Newfoundland and Labrador (Newfoundland)",NA,3,3,"WE",0.0690909090909091,NA,NA,"St. Pierre and Miquelon",NA,2,NA,"NAM",0,1337,NA
"1029","220","1029-220",2.40230725870746,"0.0002608623319486557|0.0003066565385957793",1,0,0,0.000306656538595779,NA,NA,"France",NA,2,2,"WE",0.035945945945946,NA,NA,"St. Pierre and Miquelon",NA,2,NA,"NAM",0,295078.097336428,251012.944092536
"1032","30","1032-30",9.60439037753669,"3.221639553148755e-8",1,0,0,3.22163955314876e-08,NA,NA,"Bermuda",NA,8,1,"LA",0,NA,NA,"Turks and Caicos Is.",NA,8,1,"WE",0,31,NA
"1048","101","101-1048",3.44372450090572,"0.00009959750640487653",0,1,0,9.95975064048765e-05,NA,NA,"Venezuela",NA,6,1,"AS",0,NA,NA,"Trinidad",NA,8,1,"LA",0,NA,95837
"1048","200","1048-200",1.05166170770883,"0.0014343872060654686",0,1,0,0.00143438720606547,NA,NA,"United Kingdom",NA,0,1,"WE",0.0227272727272727,NA,NA,"Trinidad",NA,8,1,"LA",0,NA,1380229
"1048","5","1048-5",1.08716660824747,"0.000004773222731487816",0,1,0,4.77322273148782e-06,NA,NA,"Virgin Islands (Danish West Indies)",NA,3,10,"LA",0.095,NA,NA,"Trinidad",NA,8,1,"LA",0,NA,4593
