"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","sourceCommunityId","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceCommunity","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetCommunity","targetMeanAmbiguityScore","export","import"
"1063","21","1063-21",2.47478574246341,"0.0000018449659105574734",1,0,0,"5",1.84496591055747e-06,1,1,"Newfoundland and Labrador (Newfoundland)","Colony of",5,0.0211764705882353,1,1,"Leeward Is.","Colony of",5,0,4925,NA
"1063","30","1063-30",1.27681695108907,"1.6857556543164733e-8",1,0,0,"5",1.68575565431647e-08,1,1,"Bermuda","Colony of",5,0,1,1,"Leeward Is.","Colony of",5,0,45,NA
"11","200","11-200",0.252891977593461,"0.000004915663487986836",0.05,0.95,0.19,"bridge",4.91566348798684e-06,1,1,"United Kingdom","Sovereign",1,0.0768686868686869,1,NA,"Faeroe Is.","Colony of",0,0.0633333333333333,13122,NA
"11","385","11-385",2.49896245371097,"0.0000024505365412285985",1,0,0,"0",2.4505365412286e-06,1,1,"Norway","Sovereign",0,0.0368421052631579,1,NA,"Faeroe Is.","Colony of",0,0.0633333333333333,6541.52599594868,NA
"11","390","11-390",3.7747558659915,"0.000016856837044022612",1,0,0,"0",1.68568370440226e-05,1,1,"Denmark","Sovereign",0,0.0111764705882353,1,NA,"Faeroe Is.","Colony of",0,0.0633333333333333,44998.0793502716,NA
"110","101","101-110",0.76040722231493,"0.00000180742975132136|1.515619204019718e-7",1,0,0,"5",1.80742975132136e-06,1,1,"Venezuela","Sovereign",5,0.0616666666666667,1,1,"Guyana (British Guiana)","Colony of",5,0,4824.8,404.583333333333
"110","1055","1055-110",3.06782682485988,"1.4984494705035318e-9|0.0000035730527624156714",1,0,0,"5",3.57305276241567e-06,1,NA,"Windward Is.","Colony of",5,0.03,1,1,"Guyana (British Guiana)","Colony of",5,0,4,9538
"110","1063","1063-110",3.07014931354194,"1.404796378597061e-7|0.000002604679792102764",1,0,0,"5",2.60467979210276e-06,1,1,"Leeward Is.","Colony of",5,0,1,1,"Guyana (British Guiana)","Colony of",5,0,375,6953
"110","2","110-2",0.529362152756196,"0.00013941606853174203|0.000020303678148349835",1,0,0,"0",0.000139416068531742,1,1,"United States of America","Sovereign",0,0.0253030303030303,1,1,"Guyana (British Guiana)","Colony of",5,0,372160.880366272,54199.1666666667
"110","200","110-200",1.20786607999487,"0.00026583430137651717|0.000554313920376019",0,1,0,"bridge",0.000554313920376019,1,1,"United Kingdom","Sovereign",1,0.0768686868686869,1,1,"Guyana (British Guiana)","Colony of",5,0,709625,1479700
"110","51","110-51",2.33945534413119,"4.293057732992618e-7|0.000004836994890785401",1,0,0,"5",4.8369948907854e-06,1,1,"Jamaica","Colony of",5,0,1,1,"Guyana (British Guiana)","Colony of",5,0,1146,12912
"110","52","110-52",3.13118762729303,"9.706206445186626e-7|0.000021070072617117787",1,0,0,"5",2.10700726171178e-05,1,1,"Trinidad and Tobago","Colony of",5,0.0146153846153846,1,1,"Guyana (British Guiana)","Colony of",5,0,2591,56245
"110","53","110-53",3.12424305798044,"0.0000016112077931589226|0.000006534738140865902",1,0,0,"5",6.5347381408659e-06,1,1,"Barbados","Colony of",5,0.034375,1,1,"Guyana (British Guiana)","Colony of",5,0,4301,17444
"115","110","110-115",1.11499782594898,"0.0000044866074562659915",0,1,0,"bridge",4.48660745626599e-06,1,1,"Guyana (British Guiana)","Colony of",5,0,1,NA,"Surinam (Dutch Guiana)","Colony of",7,0,11976.6666666667,NA
"115","810","115-810",3.29427426662046,"0.00020572624854147374",1,0,0,"7",0.000205726248541474,1,1,"French Indochina","Colony of",7,0.0475,1,NA,"Surinam (Dutch Guiana)","Colony of",7,0,549171,NA
"115","827","115-827",3.95987551284817,"0.001242469722069781",1,0,0,"7",0.00124246972206978,1,1,"Straits Settlements","Colony of",7,0.02,1,NA,"Surinam (Dutch Guiana)","Colony of",7,0,3316681,NA
"120","101","101-120",3.09541277162596,"0.00000512125075533992",1,0,0,"5",5.12125075533992e-06,1,1,"Venezuela","Sovereign",5,0.0616666666666667,1,1,"French Guiana","Colony of",5,0.038,13670.8,NA
"120","1055","1055-120",0.108710433871275,"3.0343601777696516e-8",1,0,0,"5",3.03436017776965e-08,1,NA,"Windward Is.","Colony of",5,0.03,1,1,"French Guiana","Colony of",5,0.038,81,NA
"120","110","110-120",3.20682728782541,"0.0000030255411782817928",1,0,0,"5",3.02554117828179e-06,1,1,"Guyana (British Guiana)","Colony of",5,0,1,1,"French Guiana","Colony of",5,0.038,8076.45833333333,NA
"120","385","120-385",0.457811000658977,"0.0000018168699829855322",0,1,0,"bridge",1.81686998298553e-06,1,1,"Norway","Sovereign",0,0.0368421052631579,1,1,"French Guiana","Colony of",5,0.038,4850,NA
"120","390","120-390",0.0346290633705836,"0.0000022855100548855118",0,1,0,"bridge",2.28551005488551e-06,1,1,"Denmark","Sovereign",0,0.0111764705882353,1,1,"French Guiana","Colony of",5,0.038,6101,NA
"120","53","120-53",0.49200231208301,"5.619185514388244e-8",1,0,0,"5",5.61918551438824e-08,1,1,"Barbados","Colony of",5,0.034375,1,1,"French Guiana","Colony of",5,0.038,150,NA
"120","615","120-615",1.40741164029305,"0.0000031546304642179613",0.05,0.95,0.19,"bridge",3.15463046421796e-06,1,1,"Algeria (Regency of Algiers)","Colony of",4,0.178333333333333,1,1,"French Guiana","Colony of",5,0.038,8421.05263157895,NA
"130","135","130-135",2.87436017000279,"0.000028172262138814298|0.000006702828718376352",1,0,0,"0",2.81722621388143e-05,1,1,"Peru","Sovereign",0,0.0875,1,1,"Ecuador","Sovereign",0,0.05,75203.7694787197,17892.7053606258
"130","155","130-155",1.81596768031803,"0.0000029477404404347082|0.00002648444141334362",1,0,0,"0",2.64844414133436e-05,1,1,"Chile","Sovereign",0,0.04375,1,1,"Ecuador","Sovereign",0,0.05,7868.77501967194,70698.2569240561
"130","2","130-2",0.903901040638195,"0.00019258722834671762|0.0002839184419264062",0,1,0,"bridge",0.000283918441926406,1,1,"United States of America","Sovereign",0,0.0253030303030303,1,1,"Ecuador","Sovereign",0,0.05,514097.357669329,757899.275258176
"130","220","130-220",1.75074986276056,"0.00001488033237838661|0.0003511851544575818",0,1,0,"bridge",0.000351185154457582,1,1,"France","Sovereign",4,0.0561224489795918,1,1,"Ecuador","Sovereign",0,0.05,39721.9463753724,937462.787689654
"130","230","130-230",1.53569924724912,"0.000019042729618019974|0.00004965784695375435",0.85,0.15,0.51,"0",4.96578469537544e-05,1,1,"Spain","Sovereign",0,0.279428571428571,1,1,"Ecuador","Sovereign",0,0.05,50833.1578551553,132557.94854949
"130","325","130-325",0.470359068171369,"0.000024331076249943277|0.00002235429910494649",0,1,0,"bridge",2.43310762499433e-05,1,1,"Italy","Sovereign",2,0.0122222222222222,1,1,"Ecuador","Sovereign",0,0.05,64950.0079352484,59673.1475968547
"135","230","135-230",0.195866676482166,"0.000018121045710893212|9.379345521583431e-7",0.85,0.15,0.51,"0",1.81210457108932e-05,1,1,"Spain","Sovereign",0,0.279428571428571,1,1,"Peru","Sovereign",0,0.0875,48372.7908550801,2503.74689469686
"135","385","135-385",0.344909984882796,"0.000013372537687141142",1,0,0,"0",1.33725376871411e-05,1,1,"Norway","Sovereign",0,0.0368421052631579,1,1,"Peru","Sovereign",0,0.0875,35697,NA
"140","160","140-160",2.06854074900767,"0.0011856301035689917|0.0015719794884086378",1,0,0,"0",0.00157197948840864,1,1,"Argentina (La Plata)","Sovereign",0,0.0538461538461538,1,1,"Brazil","Sovereign",0,0.0146153846153846,3164951.84364296,4196282.94274187
"140","165","140-165",1.91953424391797,"0.00014874550450687048|0.0005747497244736538",1,0,0,"0",0.000574749724473654,1,1,"Uruguay","Sovereign",0,0.05,1,1,"Brazil","Sovereign",0,0.0146153846153846,397065.119471494,1534251.86711306
"140","2","140-2",1.29835263587995,"0.0017901816494444497|0.013578934566138562",0,1,0,"bridge",0.0135789345661386,1,1,"United States of America","Sovereign",0,0.0253030303030303,1,1,"Brazil","Sovereign",0,0.0146153846153846,4778757.46812573,36247961.1983861
"140","200","140-200",0.692329838881928,"0.002347116182578691|0.004820453032552218",0.05,0.95,0.19,"bridge",0.00482045303255222,1,1,"United Kingdom","Sovereign",1,0.0768686868686869,1,1,"Brazil","Sovereign",0,0.0146153846153846,6265453,12867842.7332818
"140","21","140-21",3.3816806093676,"0.0002495292980756006|8.039582102023412e-8",0,1,0,"bridge",0.000249529298075601,1,1,"Newfoundland and Labrador (Newfoundland)","Colony of",5,0.0211764705882353,1,1,"Brazil","Sovereign",0,0.0146153846153846,666100,214.610696197098
"140","220","140-220",0.334783939001638,"0.0005818209959949165|0.002736432560065709",0,1,0,"bridge",0.00273643256006571,1,1,"France","Sovereign",4,0.0561224489795918,1,1,"Brazil","Sovereign",0,0.0146153846153846,1553128.10327706,7304704.26646064
"140","235","140-235",2.94505467371535,"0.0002525110947733569|0.00029698216284874485",0,1,0,"bridge",0.000296982162848745,1,1,"Portugal","Sovereign",3,0.0489473684210526,1,1,"Brazil","Sovereign",0,0.0146153846153846,674059.685678969,792771.911752082
"140","325","140-325",0.573670596028117,"0.00041994516088326045|0.0009955414516935593",0,1,0,"bridge",0.000995541451693559,1,1,"Italy","Sovereign",2,0.0122222222222222,1,1,"Brazil","Sovereign",0,0.0146153846153846,1121012.53769243,2657524.25100867
"140","380","140-380",0.917230615986404,"0.000024135633626920794|0.0007634387164081432",1,0,0,"0",0.000763438716408143,1,1,"Sweden","Sovereign",0,0.0636363636363636,1,1,"Brazil","Sovereign",0,0.0146153846153846,64428.288312746,2037943.17108765
"140","385","140-385",0.634162891844209,"0.00011681430463707952|0.00022325919497319017",1,0,0,"0",0.00022325919497319,1,1,"Norway","Sovereign",0,0.0368421052631579,1,1,"Brazil","Sovereign",0,0.0146153846153846,311827.143821742,595973.903339342
"145","135","135-145",3.53201183372237,"0.00003325841317893165|0.000030358586272401553",1,0,0,"0",3.32584131789317e-05,1,1,"Peru","Sovereign",0,0.0875,1,1,"Bolivia","Sovereign",0,0.038,88780.8733857556,81040
"145","155","145-155",2.21691854623461,"0.000022300833510777136|0.000037161546868487586",1,0,0,"0",3.71615468684876e-05,1,1,"Chile","Sovereign",0,0.04375,1,1,"Bolivia","Sovereign",0,0.038,59530.4251488261,99200
"145","160","145-160",2.28160595638546,"0.000057647959754777245|0.000026522555627912513",1,0,0,"0",5.76479597547772e-05,1,1,"Argentina (La Plata)","Sovereign",0,0.0538461538461538,1,1,"Bolivia","Sovereign",0,0.038,153886.963530123,70800
"145","2","145-2",0.261862384364319,"0.00006198105331325599|0.00007351393102290326",0,1,0,"bridge",7.35139310229033e-05,1,1,"United States of America","Sovereign",0,0.0253030303030303,1,1,"Bolivia","Sovereign",0,0.038,165453.836204242,196240
"145","200","145-200",1.21737959626547,"0.00009524107373283684|0.0015564694340014285",0.05,0.95,0.19,"bridge",0.00155646943400143,1,1,"United Kingdom","Sovereign",1,0.0768686868686869,1,1,"Bolivia","Sovereign",0,0.038,254239,4154880
"150","140","140-150",0.294828052677456,"0.0000062708740395782625|0.0000024699658484428304",1,0,0,"0",6.27087403957826e-06,1,1,"Brazil","Sovereign",0,0.0146153846153846,1,1,"Paraguay","Sovereign",0,0.1,16739.6343033737,6593.39109409631
"150","160","150-160",3.64593659587396,"0.00009174893188267502|0.0002486126337644664",1,0,0,"0",0.000248612633764466,1,1,"Argentina (La Plata)","Sovereign",0,0.0538461538461538,1,1,"Paraguay","Sovereign",0,0.1,244916.985694137,663653.032440056
"150","165","150-165",3.92201432724438,"0.0000010673825000090577|0.00005406095009644212",1,0,0,"0",5.40609500964421e-05,1,1,"Uruguay","Sovereign",0,0.05,1,1,"Paraguay","Sovereign",0,0.1,2849.29861438806,144311.706629055
"150","200","150-200",0.205991608713296,"0.00002727515187447291|0.000010576024962704126",0.05,0.95,0.19,"bridge",2.72751518744729e-05,1,1,"United Kingdom","Sovereign",1,0.0768686868686869,1,1,"Paraguay","Sovereign",0,0.1,72809,28231.91617973
"150","325","150-325",0.328790076158143,"0.000006212822157896328|0.0000029986350047699884",0,1,0,"bridge",6.21282215789633e-06,1,1,"Italy","Sovereign",2,0.0122222222222222,1,1,"Paraguay","Sovereign",0,0.1,16584.6691001428,8004.63429377393
"155","1163","1163-155",1.90440917199504,"0.000015533301823607237|2.2330643290005491e-7",1,0,0,"0",1.55333018236072e-05,1,1,"Falkland Is.","Colony of",0,0.0875,1,1,"Chile","Sovereign",0,0.04375,41465,596.10000149025
"155","135","135-155",3.57242992275069,"0.0004934404843199903|0.00002747101801956365",1,0,0,"0",0.00049344048431999,1,1,"Peru","Sovereign",0,0.0875,1,1,"Chile","Sovereign",0,0.04375,1317202.86611781,73331.8501833296
"155","160","155-160",0.0280801218569221,"0.00008627202811581342|0.00011634855168573345",1,0,0,"0",0.000116348551685733,1,1,"Argentina (La Plata)","Sovereign",0,0.0538461538461538,1,1,"Chile","Sovereign",0,0.04375,230296.796292565,310583.85077646
"155","165","155-165",0.347103798509222,"0.000027524069603515706|0.00001804132230465664",1,0,0,"0",2.75240696035157e-05,1,1,"Uruguay","Sovereign",0,0.05,1,1,"Chile","Sovereign",0,0.04375,73473.4674617133,48159.9751203999
"155","220","155-220",0.0519659015380933,"0.00030802288023260287|0.0003267693492912549",0,1,0,"bridge",0.000326769349291255,1,1,"France","Sovereign",4,0.0561224489795918,1,1,"Chile","Sovereign",0,0.04375,822244.289970209,872286.602180717
"155","230","155-230",0.381351889991661,"0.0000798879538374736|2.598873306901746e-7",0.85,0.15,0.51,"0",7.98879538374736e-05,1,1,"Spain","Sovereign",0,0.279428571428571,1,1,"Chile","Sovereign",0,0.04375,213254.982326841,693.750001734375
"155","325","155-325",0.222322995523454,"0.0001654572637839759|0.000056845563232812707",0,1,0,"bridge",0.000165457263783976,1,1,"Italy","Sovereign",2,0.0122222222222222,1,1,"Chile","Sovereign",0,0.04375,441675.924456435,151745.025379363
"155","750","155-750",0.0332901957877065,"0.00019159886693356646",0,1,0,"bridge",0.000191598866933566,1,1,"India","Colony of",6,0.0166666666666667,1,1,"Chile","Sovereign",0,0.04375,511459,NA
"155","900","155-900",0.0117609426963341,"0.00009614089263987422|0.00001191407811666687",0,1,0,"bridge",9.61408926398742e-05,1,1,"Australia","Colony of",8,0,1,1,"Chile","Sovereign",0,0.04375,256641,31803.7500795094
"160","1163","1163-160",1.13748718963342,"0.000026646926933964303",1,0,0,"0",2.66469269339643e-05,1,1,"Falkland Is.","Colony of",0,0.0875,1,1,"Argentina (La Plata)","Sovereign",0,0.0538461538461538,71132,NA
"160","220","160-220",0.251042718780198,"0.0013883350109034707|0.001507479191020702",0,1,0,"bridge",0.0015074791910207,1,1,"France","Sovereign",4,0.0561224489795918,1,1,"Argentina (La Plata)","Sovereign",0,0.0538461538461538,3706057.59682224,4024104.1708644
"160","230","160-230",1.06107763532249,"0.0005822852288348552|0.0001815407160562685",0.85,0.15,0.51,"0",0.000582285228834855,1,1,"Spain","Sovereign",0,0.279428571428571,1,1,"Argentina (La Plata)","Sovereign",0,0.0538461538461538,1554367.33849741,484609.510376788
"160","325","160-325",1.25882436549327,"0.0017230028608420432|0.0006452639534555127",0,1,0,"bridge",0.00172300286084204,1,1,"Italy","Sovereign",2,0.0122222222222222,1,1,"Argentina (La Plata)","Sovereign",0,0.0538461538461538,4599428.66211712,1722484.38444489
"165","1163","1163-165",2.97442073165986,"0.00002759806773536642|1.3394509391110352e-7",1,0,0,"0",2.75980677353664e-05,1,1,"Falkland Is.","Colony of",0,0.0875,1,1,"Uruguay","Sovereign",0,0.05,73671,357.55651838188
"165","160","160-165",2.21318125013891,"0.0003560872840979124|0.0006570419860408435",1,0,0,"0",0.000657041986040844,1,1,"Argentina (La Plata)","Sovereign",0,0.0538461538461538,1,1,"Uruguay","Sovereign",0,0.05,950548.660084626,1753924.97104371
"165","220","165-220",0.926487219887213,"0.00016219562292441405|0.0006953520506211144",0,1,0,"bridge",0.000695352050621114,1,1,"France","Sovereign",4,0.0561224489795918,1,1,"Uruguay","Sovereign",0,0.05,432969.215491559,1856190.85410321
"165","230","165-230",0.897858093551915,"0.00008160407966042214|0.000043984531573129946",0.85,0.15,0.51,"0",8.16040796604221e-05,1,1,"Spain","Sovereign",0,0.279428571428571,1,1,"Uruguay","Sovereign",0,0.05,217836.053245093,117413.452876324
"165","325","165-325",1.00399866376183,"0.00022033223844175877|0.00023958864207670942",0,1,0,"bridge",0.000239588642076709,1,1,"Italy","Sovereign",2,0.0122222222222222,1,1,"Uruguay","Sovereign",0,0.05,588160.609427075,639564.154261936
"165","40","165-40",1.23077642531558,"0.000019765924654631476|0.00011723160668610472",0,1,0,"bridge",0.000117231606686105,1,1,"Cuba","Sovereign",0,0.06,1,1,"Uruguay","Sovereign",0,0.05,52763.6735004202,312941.100767878
"2","100","100-2",1.80369188559305,"0.0014053506021626905|0.0004448767020652481",1,0,0,"0",0.00140535060216269,1,1,"Colombia (New Granada) (Gran Colombia)","Sovereign",0,0.0822222222222222,1,1,"United States of America","Sovereign",0,0.0253030303030303,3751479.45880469,1187565.44233888
"2","101","101-2",1.35667362335207,"0.0007277693765117538|0.00038636689107610545",1,0,0,"5",0.000727769376511754,1,1,"Venezuela","Sovereign",5,0.0616666666666667,1,1,"United States of America","Sovereign",0,0.0253030303030303,1942726.5072,1031377.83070195
"2","1032","1032-2",1.95777064256962,"0.000007998348661180226",1,0,0,"5",7.99834866118023e-06,1,1,"Turks and Caicos Is.","Dependency of",5,0,1,1,"United States of America","Sovereign",0,0.0253030303030303,21351,NA
"2","1055","1055-2",0.773530972123588,"0.0000336896394453309|0.00006625094643937264",1,0,0,"5",6.62509464393726e-05,1,NA,"Windward Is.","Colony of",5,0.03,1,1,"United States of America","Sovereign",0,0.0253030303030303,89932,176852
"2","1063","1063-2",0.924326492622747,"0.00003956318675733712|0.000048295026434328824",1,0,0,"5",4.82950264343288e-05,1,1,"Leeward Is.","Colony of",5,0,1,1,"United States of America","Sovereign",0,0.0253030303030303,105611,128920
"2","135","135-2",1.14897193570052,"0.0011717036832697165|0.0004519688563025277",0,1,0,"bridge",0.00117170368326972,1,1,"Peru","Sovereign",0,0.0875,1,1,"United States of America","Sovereign",0,0.0253030303030303,3127776.2949884,1206497.4233683
"2","155","155-2",0.958728589526742,"0.002419655228425223|0.0010481192116289443",0,1,0,"bridge",0.00241965522842522,1,1,"Chile","Sovereign",0,0.04375,1,1,"United States of America","Sovereign",0,0.0253030303030303,6459090.61614773,2797876.69123535
"2","160","160-2",0.364288448243245,"0.00323564507152063|0.002086449293784366",0,1,0,"bridge",0.00323564507152063,1,1,"Argentina (La Plata)","Sovereign",0,0.0538461538461538,1,1,"United States of America","Sovereign",0,0.0253030303030303,8637315.13197663,5569622.02558154
"2","165","165-2",0.40589583461866,"0.0007822096185759692|0.0003194467413241037",0,1,0,"bridge",0.000782209618575969,1,1,"Uruguay","Sovereign",0,0.05,1,1,"United States of America","Sovereign",0,0.0253030303030303,2088050.70567543,852739.441969327
"2","21","2-21",1.10514928379676,"0.000125860390213106|0.0006351840457108891",1,0,0,"5",0.000635184045710889,1,1,"Newfoundland and Labrador (Newfoundland)","Colony of",5,0.0211764705882353,1,1,"United States of America","Sovereign",0,0.0253030303030303,335975,1695576.81647402
"2","220","2-220",0.307447670748354,"0.005605421206938237|0.01308294034568753",0.05,0.95,0.19,"bridge",0.0130829403456875,1,1,"France","Sovereign",4,0.0561224489795918,1,1,"United States of America","Sovereign",0,0.0253030303030303,14963257.1996028,34923941.3226025
"2","230","2-230",0.237737529150901,"0.0008968058510539607|0.002139329420852694",0.1,0.9,0.36,"bridge",0.00213932942085269,1,1,"Spain","Sovereign",0,0.279428571428571,1,1,"United States of America","Sovereign",0,0.0253030303030303,2393956.86997067,5710781.61249923
"2","30","2-30",2.11572761793792,"0.000031956682632693567|0.00012061622988829599",1,0,0,"5",0.000120616229888296,1,1,"Bermuda","Colony of",5,0,1,1,"United States of America","Sovereign",0,0.0253030303030303,85306,321976.10199766
"2","31","2-31",1.46098740998436,"0.00003941409103502202|0.00011427400429480508",1,0,0,"5",0.000114274004294805,1,1,"Bahamas","Colony of",5,0.0146153846153846,1,1,"United States of America","Sovereign",0,0.0253030303030303,105213,305046
"2","325","2-325",0.43312889740612,"0.003901028060300924|0.007532102841236679",0,1,0,"bridge",0.00753210284123668,1,1,"Italy","Sovereign",2,0.0122222222222222,1,1,"United States of America","Sovereign",0,0.0253030303030303,10413505.7927313,20106391.278461
"2","380","2-380",0.462799155932018,"0.0008381735256937807|0.0023812758491776817",0,1,0,"bridge",0.00238127584917768,1,1,"Sweden","Sovereign",0,0.0636363636363636,1,1,"United States of America","Sovereign",0,0.0253030303030303,2237442.21528438,6356639.70271214
"2","385","2-385",0.227132851618025,"0.0009098694457377401|0.001510171306607738",0,1,0,"bridge",0.00151017130660774,1,1,"Norway","Sovereign",0,0.0368421052631579,1,1,"United States of America","Sovereign",0,0.0253030303030303,2428829.16948008,4031290.57425011
"2","390","2-390",0.646389402996922,"0.00013717765072532057|0.003226075230813255",0,1,0,"bridge",0.00322607523081325,1,1,"Denmark","Sovereign",0,0.0111764705882353,1,1,"United States of America","Sovereign",0,0.0253030303030303,366185.589639467,8611769.15022481
"2","4","2-4",2.16585551878052,"0.003040999939138067",0.05,0.95,0.19,"bridge",0.00304099993913807,1,1,"Hawaii (Sandwich Is.)","Colony of",7,0.0633333333333334,1,1,"United States of America","Sovereign",0,0.0253030303030303,8117724.35173589,NA
"2","40","2-40",2.00963675244129,"0.011412934389399849|0.005220544640250167",1,0,0,"0",0.0114129343893998,1,1,"Cuba","Sovereign",0,0.06,1,1,"United States of America","Sovereign",0,0.0253030303030303,30465983.9762623,13935857.6795943
"2","42","2-42",2.03485697238912,"0.0006593277655038647|0.00033611067341174903",1,0,0,"0",0.000659327765503865,1,1,"Dominican Republic (Santo Domingo)","Sovereign",0,0,1,1,"United States of America","Sovereign",0,0.0253030303030303,1760026.6902088,897222.575810458
"2","51","2-51",1.69300188464097,"0.0006394498254921477|0.0003633186203873849",1,0,0,"5",0.000639449825492148,1,1,"Jamaica","Colony of",5,0,1,1,"United States of America","Sovereign",0,0.0253030303030303,1706964,969852.17730511
"2","511","2-511",0.241717753269627,"0.00002772993128877073",0,1,0,"bridge",2.77299312887707e-05,1,1,"Zanzibar","Protectorate of",6,0,1,1,"United States of America","Sovereign",0,0.0253030303030303,74023,NA
"2","52","2-52",1.20296486899689,"0.0003427853008723879|0.0002570006047605893",1,0,0,"5",0.000342785300872388,1,1,"Trinidad and Tobago","Colony of",5,0.0146153846153846,1,1,"United States of America","Sovereign",0,0.0253030303030303,915040,686044.100437309
"2","6","2-6",1.97124830152258,"0.002617141200561222",1,0,0,"0",0.00261714120056122,1,1,"Puerto Rico","Colony of",0,0.04,1,1,"United States of America","Sovereign",0,0.0253030303030303,6986264.80793315,NA
"2","65","2-65",0.697566912769212,"0.0000030721934228416997|0.00008423833388329704",0.05,0.95,0.19,"bridge",8.4238333883297e-05,1,1,"Guadeloupe","Colony of",4,0.095,1,1,"United States of America","Sovereign",0,0.0253030303030303,8200.99304865938,224868
"2","66","2-66",0.521556304086605,"3.1535888409514744e-7|0.00007630217087514272",0.9,0.1,0.36,"5",7.63021708751427e-05,1,1,"Martinique","Colony of",5,0.42,1,1,"United States of America","Sovereign",0,0.0253030303030303,841.827209533267,203683
