"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"100","2","100-2",1.66679215777894,"0.005242914290199704|0.006378879053076291",1,0,0,0.00637887905307629,NA,NA,"United States of America",NA,4,5,"AS",0.218888888888889,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,4,"LA",0.404545454545455,126881720.430108,154372759.856631
"100","52","100-52",1.206130033146,"0.000007405246172598418|0.0000636851170843464",0.35,0.65,0.91,6.36851170843464e-05,NA,NA,"Trinidad and Tobago",NA,3,4,"LA",0.615263157894737,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,4,"LA",0.404545454545455,179211.46953405,1541218.63799283
"100","68","100-68",1.29863565876043,"0.0003835917517405984",0.85,0.15,0.51,0.000383591751740598,NA,NA,"Netherlands Antilles",NA,4,4,"LA",0.505,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,4,"LA",0.404545454545455,NA,9283154.1218638
"100","94","100-94",0.950521280801406,"0.000005924196938078735|0.00002517783698683466",1,0,0,2.51778369868347e-05,NA,NA,"Costa Rica",NA,4,7,"LA",0.03,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,4,"LA",0.404545454545455,609318.996415771,143369.17562724
"100","95","100-95",1.91674564245861,"0.000005924196938078735|0.000017772590814236203",1,0,0,1.77725908142362e-05,NA,NA,"Panama",NA,4,4,"LA",0.259230769230769,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,4,"LA",0.404545454545455,430107.52688172,143369.17562724
"101","2","101-2",1.06728555396408,"0.008545654083178587|0.010542108451311125",0.85,0.15,0.51,0.0105421084513111,NA,NA,"United States of America",NA,4,5,"AS",0.218888888888889,NA,NA,"Venezuela",NA,4,4,"LA",0.588,206810035.842294,255125448.028674
"101","52","101-52",2.44628942599424,"0.000008886295407118102|0.0007005362879278092",0.5,0.5,1,0.000700536287927809,NA,NA,"Trinidad and Tobago",NA,3,4,"LA",0.615263157894737,NA,NA,"Venezuela",NA,4,4,"LA",0.588,215053.76344086,16953405.0179211
"101","68","101-68",3.38146909112282,"0.009800102784816755",1,0,0,0.00980010278481676,NA,NA,"Netherlands Antilles",NA,4,4,"LA",0.505,NA,NA,"Venezuela",NA,4,4,"LA",0.588,NA,237168458.781362
"101","91","101-91",0.623037136117565,"0.000017772590814236203",0.85,0.15,0.51,1.77725908142362e-05,NA,NA,"Honduras",NA,4,7,"LA",0.270769230769231,NA,NA,"Venezuela",NA,4,4,"LA",0.588,430107.52688172,NA
"110","20","110-20",0.0327735774904661,"0.00004443147703559051",1,0,0,4.44314770355905e-05,NA,NA,"Canada (Province of Canada)",NA,3,3,"AF",0.363333333333333,NA,NA,"Guyana (British Guiana)",NA,3,4,"LA",0.316666666666667,1075268.8172043,NA
"110","51","110-51",0.49894002766773,"0.0000014810492345196837",1,0,0,1.48104923451968e-06,NA,NA,"Jamaica",NA,3,4,"LA",0.548,NA,NA,"Guyana (British Guiana)",NA,3,4,"LA",0.316666666666667,35842.29390681,NA
"110","52","110-52",3.88733581749268,"0.000060723018615307024",1,0,0,6.0723018615307e-05,NA,NA,"Trinidad and Tobago",NA,3,4,"LA",0.615263157894737,NA,NA,"Guyana (British Guiana)",NA,3,4,"LA",0.316666666666667,1469534.05017921,NA
"115","2","115-2",0.476247508528333,"0.00010367344641637786",0.35,0.65,0.91,0.000103673446416378,NA,NA,"United States of America",NA,4,5,"AS",0.218888888888889,NA,NA,"Surinam (Dutch Guiana)",NA,3,5,"AS",0.53,2508960.5734767,NA
"115","42","115-42",1.1105269377675,"0.0000014810492345196837",0.25,0.75,0.75,1.48104923451968e-06,NA,NA,"Dominican Republic (Santo Domingo)",NA,0,4,"LA",0.55,NA,NA,"Surinam (Dutch Guiana)",NA,3,5,"AS",0.53,35842.29390681,NA
"115","52","115-52",3.88391534017785,"0.000026658886221354342",1,0,0,2.66588862213543e-05,NA,NA,"Trinidad and Tobago",NA,3,4,"LA",0.615263157894737,NA,NA,"Surinam (Dutch Guiana)",NA,3,5,"AS",0.53,645161.290322581,NA
"130","100","100-130",2.07207072054181,"0.00008293875713310228|0.000019253640048755885",1,0,0,8.29387571331023e-05,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,4,"LA",0.404545454545455,NA,NA,"Ecuador",NA,4,4,"LA",0.312,465949.82078853,2007168.45878136
"130","2","130-2",1.51778448506187,"0.0007553351096050387|0.0008130960297513067",1,0,0,0.000813096029751307,NA,NA,"United States of America",NA,4,5,"AS",0.218888888888889,NA,NA,"Ecuador",NA,4,4,"LA",0.312,18279569.8924731,19677419.3548387
"130","90","130-90",0.586169630508677,"0.0000029620984690393716",1,0,0,2.96209846903937e-06,NA,NA,"Guatemala",NA,4,4,"LA",0.09,NA,NA,"Ecuador",NA,4,4,"LA",0.312,NA,71684.5878136201
"130","92","130-92",1.61882877055758,"0.0000029620984690393716|0.000007405246172598418",1,0,0,7.40524617259842e-06,NA,NA,"El Salvador",NA,4,4,"LA",0.111,NA,NA,"Ecuador",NA,4,4,"LA",0.312,71684.5878136201,179211.46953405
"130","93","130-93",0.261250691381095,"0.0000014810492345196837",1,0,0,1.48104923451968e-06,NA,NA,"Nicaragua",NA,4,4,"LA",0.198333333333333,NA,NA,"Ecuador",NA,4,4,"LA",0.312,NA,35842.29390681
"130","94","130-94",2.34298618786009,"0.000014810492345196836",1,0,0,1.48104923451968e-05,NA,NA,"Costa Rica",NA,4,7,"LA",0.03,NA,NA,"Ecuador",NA,4,4,"LA",0.312,NA,358422.9390681
"130","95","130-95",1.15271283410142,"0.000005924196938078735|0.0000014810492345196837",1,0,0,5.92419693807873e-06,NA,NA,"Panama",NA,4,4,"LA",0.259230769230769,NA,NA,"Ecuador",NA,4,4,"LA",0.312,35842.29390681,143369.17562724
"135","100","100-135",0.419201733938773,"0.00004591252627011019|0.000004443147703559051",0.75,0.25,0.75,4.59125262701102e-05,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,4,"LA",0.404545454545455,NA,NA,"Peru",NA,4,4,"LA",0.353076923076923,107526.88172043,1111111.11111111
"135","130","130-135",2.36965001701408,"0.0000014810492345196837|0.00005776092014626766",0.75,0.25,0.75,5.77609201462677e-05,NA,NA,"Ecuador",NA,4,4,"LA",0.312,NA,NA,"Peru",NA,4,4,"LA",0.353076923076923,35842.29390681,1397849.46236559
"135","2","135-2",1.0316441296124,"0.0019401744972207854|0.001445504052891213",0.75,0.25,0.75,0.00194017449722079,NA,NA,"United States of America",NA,4,5,"AS",0.218888888888889,NA,NA,"Peru",NA,4,4,"LA",0.353076923076923,46953405.0179211,34982078.8530466
"135","93","135-93",1.43159903311032,"0.000017772590814236203",0.75,0.25,0.75,1.77725908142362e-05,NA,NA,"Nicaragua",NA,4,4,"LA",0.198333333333333,NA,NA,"Peru",NA,4,4,"LA",0.353076923076923,430107.52688172,NA
"140","101","101-140",0.999173663556499,"0.000005924196938078735|0.0010737606950267727",0.65,0.35,0.91,0.00107376069502677,NA,NA,"Venezuela",NA,4,4,"LA",0.588,NA,NA,"Brazil",NA,4,7,"LA",0.352608695652174,25985663.0824373,143369.17562724
"140","2","140-2",1.10910906000425,"0.008909992194870417|0.004028453917893544",0.65,0.35,0.91,0.00890999219487042,NA,NA,"United States of America",NA,4,5,"AS",0.218888888888889,NA,NA,"Brazil",NA,4,7,"LA",0.352608695652174,97491039.4265233,215627240.143369
"140","52","140-52",1.75110230791401,"0.0001555101696245668",0.2,0.8,0.64,0.000155510169624567,NA,NA,"Trinidad and Tobago",NA,3,4,"LA",0.615263157894737,NA,NA,"Brazil",NA,4,7,"LA",0.352608695652174,3763440.86021505,NA
"145","130","130-145",0.646865036257188,"0.0000029620984690393716",0.75,0.25,0.75,2.96209846903937e-06,NA,NA,"Ecuador",NA,4,4,"LA",0.312,NA,NA,"Bolivia",NA,4,4,"LA",0.309,71684.5878136201,NA
"145","135","135-145",3.03534808173574,"0.00009330610177474006",1,0,0,9.33061017747401e-05,NA,NA,"Peru",NA,4,4,"LA",0.353076923076923,NA,NA,"Bolivia",NA,4,4,"LA",0.309,2258064.51612903,NA
"145","2","145-2",1.44004035852942,"0.0006220406784982671|0.0009034400330570069",0.75,0.25,0.75,0.000903440033057007,NA,NA,"United States of America",NA,4,5,"AS",0.218888888888889,NA,NA,"Bolivia",NA,4,4,"LA",0.309,15053763.4408602,21863799.2831541
"150","135","135-150",0.600880066010726,"0.0000029620984690393716",1,0,0,2.96209846903937e-06,NA,NA,"Peru",NA,4,4,"LA",0.353076923076923,NA,NA,"Paraguay",NA,4,5,"AS",0.29,71684.5878136201,NA
"155","101","101-155",0.017707422185291,"0.000004443147703559051|0.00011996498799609437",0.7,0.3,0.84,0.000119964987996094,NA,NA,"Venezuela",NA,4,4,"LA",0.588,NA,NA,"Chile",NA,4,2,"AF",0.388666666666667,2903225.80645161,107526.88172043
"155","130","130-155",1.25683427575203,"0.000013329443110677153|0.000019253640048755885",0.75,0.25,0.75,1.92536400487559e-05,NA,NA,"Ecuador",NA,4,4,"LA",0.312,NA,NA,"Chile",NA,4,2,"AF",0.388666666666667,465949.82078853,322580.64516129
"155","135","135-155",3.52478325220231,"0.00004146937856655114|0.0005376208721306439",1,0,0,0.000537620872130644,NA,NA,"Peru",NA,4,4,"LA",0.353076923076923,NA,NA,"Chile",NA,4,2,"AF",0.388666666666667,13010752.688172,1003584.22939068
"155","140","140-155",0.625328517507227,"0.0001258891849341731|0.00016883961273524392",0.9,0.1,0.36,0.000168839612735244,NA,NA,"Brazil",NA,4,7,"LA",0.352608695652174,NA,NA,"Chile",NA,4,2,"AF",0.388666666666667,4086021.50537634,3046594.98207885
"155","145","145-155",0.906675548898589,"0.000014810492345196836|0.00001629154157971652",1,0,0,1.62915415797165e-05,NA,NA,"Bolivia",NA,4,4,"LA",0.309,NA,NA,"Chile",NA,4,2,"AF",0.388666666666667,394265.23297491,358422.9390681
"155","2","155-2",1.10844571438009,"0.002982833158322645|0.0014662387421744867",0.75,0.25,0.75,0.00298283315832265,NA,NA,"United States of America",NA,4,5,"AS",0.218888888888889,NA,NA,"Chile",NA,4,2,"AF",0.388666666666667,35483870.9677419,72186379.9283154
"155","40","155-40",1.6525230450409,"0.000017772590814236203|0.0000636851170843464",0.8,0.2,0.64,6.36851170843464e-05,NA,NA,"Cuba",NA,4,7,"LA",0.368518518518519,NA,NA,"Chile",NA,4,2,"AF",0.388666666666667,1541218.63799283,430107.52688172
"155","95","155-95",0.0770048811544417,"0.000004443147703559051|0.0000014810492345196837",0.75,0.25,0.75,4.44314770355905e-06,NA,NA,"Panama",NA,4,4,"LA",0.259230769230769,NA,NA,"Chile",NA,4,2,"AF",0.388666666666667,35842.29390681,107526.88172043
