key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
200-561,200,561,1.17576136441782,0.0019974793770374424|0.002691272829039333,0,1,0,0.002691272829039333,,,United Kingdom,,0,1,WE,0.0030158730158730187,,,Cape Colony (Cape of Good Hope),,1,1,AF,0
561-720,561,720,0.1484357688466381,0.000028839129977362328,0,1,0,0.000028839129977362328,,,Cape Colony (Cape of Good Hope),,1,1,AF,0,,,Hong Kong,,4,6,NAM,0
4070-561,561,4070,5.958348230435111,8.846698102645753e-9,1,0,0,8.846698102645753e-9,,,Cape Colony (Cape of Good Hope),,1,1,AF,0,,,Ascension I.,,1,1,WE,0
561-590,561,590,2.6582679140730283,0.00008348407832014231|0.00008454015290614566,0,1,0,0.00008454015290614566,,,Cape Colony (Cape of Good Hope),,1,1,AF,0,,,Mauritius,,3,1,AF,0.09823529411764706
561-562,561,562,4.297908458856627,0.0001142296717386248|0.00003764933545033467,1,0,0,0.0001142296717386248,,,Cape Colony (Cape of Good Hope),,1,1,AF,0,,,Natal,,1,1,WE,0
4050-561,561,4050,2.719812911456404,1.5149970500780855e-7,1,0,0,1.5149970500780855e-7,,,Cape Colony (Cape of Good Hope),,1,1,AF,0,,,St. Helena,,1,1,AF,0
561-9974,561,9974,5.958348230435111,2.2116745256614385e-8,1,0,0,2.2116745256614385e-8,,,Cape Colony (Cape of Good Hope),,1,1,AF,0,,,Crozet Is.,,1,,AS,0
511-561,511,561,5.958348230435111,8.072612018664251e-8,1,0,0,8.072612018664251e-8,,,Zanzibar,,1,,AF,0,,,Cape Colony (Cape of Good Hope),,1,1,AF,0
140-561,140,561,0.9376587290083378,0.00012807696594379107,0,1,0,0.00012807696594379107,,,Brazil,,6,1,AS,0.06727272727272728,,,Cape Colony (Cape of Good Hope),,1,1,AF,0
155-255,155,255,1.1539262363815403,0.0005654396715952648,0,1,0,0.0005654396715952648,,,Chile,,6,1,AS,0.038,,,Germany (Zollverein),,5,1,LA,0
