"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"100","2","100-2",1.07006203723348,"0.0005869735852446166|0.0010603812550043416",1,0,0,0.00106038125500434,NA,NA,"United States of America",NA,2,2,"AS",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,2415272103.94737,4363244495.39474
"100","31","100-31",1.29056892021226,"0.000004207839471961932|1.1366255615792095e-9",1,0,0,4.20783947196193e-06,NA,NA,"Bahamas",NA,2,2,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,4676.97368421053,17314369.0789474
"100","40","100-40",1.95205603432364,"0.00000506584851360394|0.000003028426009652994",1,0,0,5.06584851360394e-06,NA,NA,"Cuba",NA,2,2,"LA",0.0174545454545455,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,12461332.2368421,20844894.7368421
"100","41","100-41",2.3926715400092,"0.000003889323381688871",1,0,0,3.88932338168887e-06,NA,NA,"Haiti",NA,2,2,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,NA,16003742.7631579
"100","42","100-42",1.74835097647738,"0.00001633114894788758|3.220641079741389e-7",1,0,0,1.63311489478876e-05,NA,NA,"Dominican Republic (Santo Domingo)",NA,2,2,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,1325225.65789474,67199222.368421
"100","51","100-51",1.29218646532067,"0.0000034643483735582142|2.3484484412231142e-7",1,0,0,3.46434837355821e-06,NA,NA,"Jamaica",NA,2,2,"LA",0.0505263157894737,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,966336.842105263,14255060.5263158
"100","52","100-52",3.48345234492087,"0.000002074094946654946|0.000031248188442684576",1,0,0,3.12481884426846e-05,NA,NA,"Trinidad and Tobago",NA,2,2,"LA",0.0228571428571429,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,8534461.84210526,128579683.552632
"100","53","100-53",0.0282653697600433,"3.0572589496793484e-7|2.0769118082590974e-10",1,0,0,3.05725894967935e-07,NA,NA,"Barbados",NA,2,2,"LA",0.0223255813953488,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,854.605263157895,1257997.36842105
"100","54","100-54",0.809452907569219,"1.5741536549140133e-7|1.0066387024479822e-9",1,0,0,1.57415365491401e-07,NA,NA,"Dominica",NA,2,2,"LA",0.0246153846153846,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,4142.1052631579,647730.921052632
"100","56","100-56",0.97291126312727,"2.89737831065665e-7",1,0,0,2.89737831065665e-07,NA,NA,"St. Lucia",NA,2,2,"ME",0.064,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,NA,1192209.86842105
"100","59","100-59",3.06173267348245,"8.830312721966247e-9",1,0,0,8.83031272196625e-09,NA,NA,"Montserrat",NA,2,2,"LA",0.0369230769230769,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,36334.8684210526,NA
"100","60","100-60",0.772342190660586,"1.0424370514756334e-7|1.656413112668533e-10",1,0,0,1.04243705147563e-07,NA,NA,"St. Kitts-Nevis",NA,2,2,"LA",0.0619354838709677,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,681.578947368421,428940.789473684
"100","68","100-68",1.28375120334986,"0.00000841006072960279",1,0,0,8.41006072960279e-06,NA,NA,"Netherlands Antilles",NA,2,2,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,NA,34605620.3947368
"100","70","100-70",0.547307238258256,"0.00007383365518458643|0.00003684950159410775",1,0,0,7.38336551845864e-05,NA,NA,"Mexico",NA,2,2,"LA",0.0369230769230769,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,303809868.421053,151627901.973684
"100","80","100-80",0.194460836477137,"3.917832713593592e-9|1.599685760122703e-7",1,0,0,1.5996857601227e-07,NA,NA,"Belize (British Honduras)",NA,2,2,"LA",0.0369230769230769,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,16121.0526315789,658236.842105263
"100","90","100-90",1.80429357681064,"0.000010421986303140877|0.0000016228966485775592",1,0,0,1.04219863031409e-05,NA,NA,"Guatemala",NA,2,2,"LA",0.0246153846153846,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,6677876.31578947,42884268.4210526
"100","91","100-91",1.48372017404259,"0.000006313114636723058|3.780297663048372e-7",1,0,0,6.31311463672306e-06,NA,NA,"Honduras",NA,2,2,"LA",0.0369230769230769,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,1555512.5,25977130.9210526
"100","92","100-92",1.04245860620391,"1.5497279569195754e-7|0.000003940439554872817",1,0,0,3.94043955487282e-06,NA,NA,"El Salvador",NA,2,2,"AF",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,637680.263157895,16214075
"100","93","100-93",0.571533864535914,"8.676830698075687e-7|2.6132155248444255e-8",1,0,0,8.67683069807569e-07,NA,NA,"Nicaragua",NA,2,2,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,107528.289473684,3570332.2368421
"100","94","100-94",2.39722673688515,"0.000019355730192471053|0.000003487469086627409",1,0,0,1.93557301924711e-05,NA,NA,"Costa Rica",NA,2,2,"LA",0.0282352941176471,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,14350197.3684211,79644734.2105263
"100","95","100-95",2.00550113520439,"0.000028026499154027277|0.0000013882726062417926",1,0,0,2.80264991540273e-05,NA,NA,"Panama",NA,2,2,"ME",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,5712448.02631579,115323113.815789
"101","100","100-101",3.77336746938775,"0.0001386206724929733|0.00020906475484428716",1,0,0,0.000209064754844287,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,2,"LA",0.02,NA,NA,"Venezuela",NA,2,2,"LA",0,860257229.605263,570394736.18421
