"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"100","2","100-2",1.37170794321333,"0.0007845757125737948|0.00009667296388067757",0.2,0.8,0.64,0.000784575712573795,NA,NA,"United States of America",NA,6,2,"NAM",0.061,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,2,"LA",0.375,306271.691750966,37737.8393440013
"100","40","100-40",1.070120882961,"0.000016226027506474153",0.2,0.8,0.64,1.62260275064742e-05,NA,NA,"Cuba",NA,2,3,"WE",0.384,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,2,"LA",0.375,NA,6334.08964254438
"100","70","100-70",3.17815380432914,"0.000026002432139204455",0.2,0.8,0.64,2.60024321392045e-05,NA,NA,"Mexico",NA,6,2,"LA",0.128,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,2,"LA",0.375,NA,10150.465727251
"101","2","101-2",0.832457720935044,"0.0006290445487580132",1,0,0,0.000629044548758013,NA,NA,"United States of America",NA,6,2,"NAM",0.061,NA,NA,"Venezuela",NA,6,3,"WE",0,245557.611645695,NA
"1019","200","1019-200",1.22016657176931,"0.0003925734663538579",1,0,0,0.000392573466353858,NA,NA,"United Kingdom",NA,0,1,"AF",0,NA,NA,"Rupert's Land",NA,0,1,"WE",0,153247.338338208,NA
"1022","200","1022-200",1.21592145097119,"0.000445325655446895",0,1,0,0.000445325655446895,NA,NA,"United Kingdom",NA,0,1,"AF",0,NA,NA,"Nova Scotia",NA,7,1,"LA",0,173840,NA
"1022","30","1022-30",4.79201742211101,"0.0000015011552812464362",1,0,0,1.50115528124644e-06,NA,NA,"Bermuda",NA,7,1,"LA",0.0691666666666667,NA,NA,"Nova Scotia",NA,7,1,"LA",0,586,NA
"1023","200","1023-200",1.22016657176931,"0.0015981591157770826",1,0,0,0.00159815911577708,NA,NA,"United Kingdom",NA,0,1,"AF",0,NA,NA,"New Brunswick",NA,0,1,"WE",0,623867,NA
"1024","200","1024-200",1.22016657176931,"0.00010100264578324997",1,0,0,0.00010100264578325,NA,NA,"United Kingdom",NA,0,1,"AF",0,NA,NA,"Prince Edward Is.",NA,0,1,"NAM",0,39428,NA
"1027","200","1027-200",1.22016657176931,"0.000013409624571906126",1,0,0,1.34096245719061e-05,NA,NA,"United Kingdom",NA,0,1,"AF",0,NA,NA,"British Columbia",NA,0,1,"WE",0,5234.66166179179,NA
"1029","220","1029-220",2.28109695947638,"0.00067300412595588|0.00006967509745699111",1,0,0,0.00067300412595588,NA,NA,"France",NA,2,3,"WE",0.104390243902439,NA,NA,"St. Pierre and Miquelon",NA,2,3,"NAM",0,262717.936470026,27198.7899052623
"1032","30","1032-30",8.81672994516528,"4.2780363817091274e-7",1,0,0,4.27803638170913e-07,NA,NA,"Bermuda",NA,7,1,"LA",0.0691666666666667,NA,NA,"Turks and Caicos Is.",NA,7,1,"LA",0,167,NA
"1032","31","1032-31",7.05164689511863,"6.045608299900323e-7",1,0,0,6.04560829990032e-07,NA,NA,"Bahamas",NA,7,1,"LA",0.019,NA,NA,"Turks and Caicos Is.",NA,7,1,"LA",0,236,NA
"1048","200","1048-200",1.21621461718871,"0.0008545951756144633",0,1,0,0.000854595175614463,NA,NA,"United Kingdom",NA,0,1,"AF",0,NA,NA,"Trinidad",NA,7,1,"LA",0,333604.910275677,NA
"1048","30","1048-30",3.90273363635338,"0.0000011835046756584532",1,0,0,1.18350467565845e-06,NA,NA,"Bermuda",NA,7,1,"LA",0.0691666666666667,NA,NA,"Trinidad",NA,7,1,"LA",0,462,NA
"1048","31","1048-31",1.37983280456851,"7.838797202413132e-7",1,0,0,7.83879720241313e-07,NA,NA,"Bahamas",NA,7,1,"LA",0.019,NA,NA,"Trinidad",NA,7,1,"LA",0,306,NA
"1055","200","1055-200",1.20387929860249,"0.0017171453252540917",0,1,0,0.00171714532525409,NA,NA,"United Kingdom",NA,0,1,"AF",0,NA,NA,"Windward Is.",NA,7,1,"LA",0,670315.172034297,NA
"1055","30","1055-30",3.19260769939509,"0.0000011835046756584532",1,0,0,1.18350467565845e-06,NA,NA,"Bermuda",NA,7,1,"LA",0.0691666666666667,NA,NA,"Windward Is.",NA,7,1,"LA",0,462,NA
"1055","31","1055-31",2.09917340059532,"0.000003273850596301955",1,0,0,3.27385059630196e-06,NA,NA,"Bahamas",NA,7,1,"LA",0.019,NA,NA,"Windward Is.",NA,7,1,"LA",0,1278,NA
"1055","54","1055-54",1.47658570247494,"0.000001659980584040428",1,0,0,1.65998058404043e-06,NA,NA,"Dominica",NA,7,1,"LA",0.182857142857143,NA,NA,"Windward Is.",NA,7,1,"LA",0,648,NA
"1063","1032","1032-1063",6.40833013432142,"0.0000012449854380303209",1,0,0,1.24498543803032e-06,NA,NA,"Turks and Caicos Is.",NA,7,1,"LA",0,NA,NA,"Leeward Is.",NA,7,1,"LA",0.0581818181818182,NA,486
"1063","1048","1048-1063",0.580269693853037,"0.000001380755454934862",1,0,0,1.38075545493486e-06,NA,NA,"Trinidad",NA,7,1,"LA",0,NA,NA,"Leeward Is.",NA,7,1,"LA",0.0581818181818182,NA,539
"1063","1055","1055-1063",2.64215253363315,"0.000022079278786796986",1,0,0,2.2079278786797e-05,NA,NA,"Windward Is.",NA,7,1,"LA",0,NA,NA,"Leeward Is.",NA,7,1,"LA",0.0581818181818182,NA,8619
"1063","1058","1058-1063",7.01221874593483,"0.0000018982185382314151",1,0,0,1.89821853823142e-06,NA,NA,"Barbuda",NA,7,1,"LA",0,NA,NA,"Leeward Is.",NA,7,1,"LA",0.0581818181818182,NA,741
"1063","200","1063-200",1.29931441255255,"0.0007919106448261384|0.0005458902106424024",0,1,0,0.000791910644826138,NA,NA,"United Kingdom",NA,0,1,"AF",0,NA,NA,"Leeward Is.",NA,7,1,"LA",0.0581818181818182,213096.984324524,309135
"1063","31","1063-31",2.27825229613816,"0.000001229615247437354",1,0,0,1.22961524743735e-06,NA,NA,"Bahamas",NA,7,1,"LA",0.019,NA,NA,"Leeward Is.",NA,7,1,"LA",0.0581818181818182,480,NA
"1063","5","1063-5",2.5680097258767,"0.00002878167396771093",1,0,0,2.87816739677109e-05,NA,NA,"Virgin Islands (Danish West Indies)",NA,7,1,"LA",0,NA,NA,"Leeward Is.",NA,7,1,"LA",0.0581818181818182,NA,11235.387275242
"1063","54","1063-54",4.50217975400289,"0.000008410055952785068|9.273348324423378e-7",1,0,0,8.41005595278507e-06,NA,NA,"Dominica",NA,7,1,"LA",0.182857142857143,NA,NA,"Leeward Is.",NA,7,1,"LA",0.0581818181818182,362,3283
"1063","65","1063-65",2.1230563915355,"0.000015207946392679619",0.8,0.2,0.64,1.52079463926796e-05,NA,NA,"Guadeloupe",NA,7,1,"LA",0.64,NA,NA,"Leeward Is.",NA,7,1,"LA",0.0581818181818182,NA,5936.66537862131
"1063","68","1063-68",2.51134508432994,"0.0000031416394159165465",1,0,0,3.14163941591655e-06,NA,NA,"Netherlands Antilles",NA,7,1,"LA",0,NA,NA,"Leeward Is.",NA,7,1,"LA",0.0581818181818182,NA,1226.38924881807
"1064","1063","1063-1064",3.92932267252176,"0.0000020877842222113405",1,0,0,2.08778422221134e-06,NA,NA,"Leeward Is.",NA,7,1,"LA",0.0581818181818182,NA,NA,"St. Barthelemy",NA,7,1,"LA",0,815,NA
"1064","2","1064-2",1.89329984148858,"0.000043470815178377446",0,1,0,4.34708151783774e-05,NA,NA,"United States of America",NA,6,2,"NAM",0.061,NA,NA,"St. Barthelemy",NA,7,1,"LA",0,16969.5287441401,NA
"110","2","110-2",0.687853899706938,"0.0004643044172253336",0,1,0,0.000464304417225334,NA,NA,"United States of America",NA,6,2,"NAM",0.061,NA,NA,"Guyana (British Guiana)",NA,7,1,"LA",0,181248.66354141,NA
"110","30","110-30",4.78613542158392,"0.000005420553882453002",1,0,0,5.420553882453e-06,NA,NA,"Bermuda",NA,7,1,"LA",0.0691666666666667,NA,NA,"Guyana (British Guiana)",NA,7,1,"LA",0,2116,NA
"115","2","115-2",0.848223404144062,"0.00013920373357921527",0,1,0,0.000139203733579215,NA,NA,"United States of America",NA,6,2,"NAM",0.061,NA,NA,"Surinam (Dutch Guiana)",NA,1,3,"LA",0,54340.4062834115,NA
"1161","200","1161-200",1.21955019923089,"0.0025842900506343833",1,0,0,0.00258429005063438,NA,NA,"United Kingdom",NA,0,1,"AF",0,NA,NA,"Buenos Aires",NA,0,1,"LA",0,1008819,NA
"1163","200","1163-200",1.22016657176931,"0.00001034413826906674",1,0,0,1.03441382690667e-05,NA,NA,"United Kingdom",NA,0,1,"AF",0,NA,NA,"Falkland Is.",NA,0,1,"LA",0,4038,NA
"130","100","100-130",3.37122441677773,"0.000001784480637004227",0.9,0.1,0.36,1.78448063700423e-06,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,2,"LA",0.375,NA,NA,"Ecuador",NA,4,3,"LA",0.216,696.60058912507,NA
"135","100","100-135",1.30049395717554,"0.000008106640608104918",0.9,0.1,0.36,8.10664060810492e-06,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,2,"LA",0.375,NA,NA,"Peru",NA,4,3,"WE",0.18,3164.55696202532,NA
"140","2","140-2",0.674266853744625,"0.0024944030209670793|0.0005992795830670768",0,1,0,0.00249440302096708,NA,NA,"United States of America",NA,6,2,"NAM",0.061,NA,NA,"Brazil",NA,4,3,"LA",0.166666666666667,973730.158730159,233938.380702173
"155","100","100-155",0.415275749005859,"0.000008147415089358802",0.9,0.1,0.36,8.1474150893588e-06,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,2,"LA",0.375,NA,NA,"Chile",NA,4,3,"WE",0.2,NA,3180.47393364929
"155","130","130-155",4.40067059323903,"0.00003892616104802075",1,0,0,3.89261610480208e-05,NA,NA,"Ecuador",NA,4,3,"LA",0.216,NA,NA,"Chile",NA,4,3,"WE",0.2,NA,15195.4502369668
"155","135","135-155",4.41695818658337,"0.0014254470157528574",1,0,0,0.00142544701575286,NA,NA,"Peru",NA,4,3,"WE",0.18,NA,NA,"Chile",NA,4,3,"WE",0.2,NA,556446.066350711
"155","140","140-155",2.35854399759279,"0.00019289467786664854|0.0002136278248299346",0.9,0.1,0.36,0.000213627824829935,NA,NA,"Brazil",NA,4,3,"LA",0.166666666666667,NA,NA,"Chile",NA,4,3,"WE",0.2,83393.0419552583,75299.5260663507
"155","145","145-155",6.08720446136804,"0.00020852662304822873",1,0,0,0.000208526623048229,NA,NA,"Bolivia",NA,4,3,"LA",0,NA,NA,"Chile",NA,4,3,"WE",0.2,NA,81401.7061611374
"155","2","155-2",0.0245056511234077,"0.0008849684192033788|0.00008667719108357371",0.1,0.9,0.36,0.000884968419203379,NA,NA,"United States of America",NA,6,2,"NAM",0.061,NA,NA,"Chile",NA,4,3,"WE",0.2,345461.592236204,33835.8293838863
"160","140","140-160",3.57690732515846,"0.00043796253348189464",1,0,0,0.000437962533481895,NA,NA,"Brazil",NA,4,3,"LA",0.166666666666667,NA,NA,"Argentina (La Plata)",NA,4,3,"LA",0.41,170965.687445267,NA
"160","155","155-160",2.16083886431259,"0.00006650800448935249",0.9,0.1,0.36,6.65080044893525e-05,NA,NA,"Chile",NA,4,3,"WE",0.2,NA,NA,"Argentina (La Plata)",NA,4,3,"LA",0.41,25962.4644549763,NA
"20","2","2-20",1.84121682287091,"0.0071966602657267875|0.006217080597948448",1,0,0,0.00719666026572679,NA,NA,"United States of America",NA,6,2,"NAM",0.061,NA,NA,"Canada (Province of Canada)",NA,6,2,"LA",0.0633333333333333,2809331.56509581,2426936.95709665
"20","6","20-6",1.08451928932509,"0.00008562220839655441",0.05,0.95,0.19,8.56222083965544e-05,NA,NA,"Puerto Rico",NA,7,2,"LA",0.0633333333333334,NA,NA,"Canada (Province of Canada)",NA,6,2,"LA",0.0633333333333333,33424,NA
"200","100","100-200",0.540145619033078,"0.0012955764203670716|0.00009726184249088896",0,1,0,0.00129557642036707,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,2,"LA",0.375,NA,NA,"United Kingdom",NA,0,1,"AF",0,37967.7175384125,505749
"200","101","101-200",0.36695819582396,"0.0008113872380058596",0,1,0,0.00081138723800586,NA,NA,"Venezuela",NA,6,3,"WE",0,NA,NA,"United Kingdom",NA,0,1,"AF",0,NA,316738
"200","110","110-200",0.878838443384812,"0.001154667636407615",0,1,0,0.00115466763640762,NA,NA,"Guyana (British Guiana)",NA,7,1,"LA",0,NA,NA,"United Kingdom",NA,0,1,"AF",0,NA,450743
"200","130","130-200",0.0299996851959909,"0.0000690710748263612",0,1,0,6.90710748263612e-05,NA,NA,"Ecuador",NA,4,3,"LA",0.216,NA,NA,"United Kingdom",NA,0,1,"AF",0,NA,26963
"200","135","135-200",0.210138948693722,"0.002979652339860407",0,1,0,0.00297965233986041,NA,NA,"Peru",NA,4,3,"WE",0.18,NA,NA,"United Kingdom",NA,0,1,"AF",0,NA,1163155
"200","140","140-200",0.509086726190477,"0.010207899461349113|0.001240061087234766",0,1,0,0.0102078994613491,NA,NA,"Brazil",NA,4,3,"LA",0.166666666666667,NA,NA,"United Kingdom",NA,0,1,"AF",0,484077.700819998,3984817
"200","155","155-200",0.478502223659919,"0.0028629029338146624",0,1,0,0.00286290293381466,NA,NA,"Chile",NA,4,3,"WE",0.2,NA,NA,"United Kingdom",NA,0,1,"AF",0,NA,1117580
"200","165","165-200",0.414660733422175,"0.0013389229195376704",0,1,0,0.00133892291953767,NA,NA,"Uruguay",NA,2,5,"LA",0,NA,NA,"United Kingdom",NA,0,1,"AF",0,NA,522670
"200","2","2-200",0.840575474379776,"0.07983513148915272|0.03712243783451735",0,1,0,0.0798351314891527,NA,NA,"United States of America",NA,6,2,"NAM",0.061,NA,NA,"United Kingdom",NA,0,1,"AF",0,31164921.8685747,14491338
"200","20","20-200",0.577720775071208,"0.004451594012186477|0.004637296386498769",0,1,0,0.00463729638649877,NA,NA,"Canada (Province of Canada)",NA,6,2,"LA",0.0633333333333333,NA,NA,"United Kingdom",NA,0,1,"AF",0,1810242.8952133,1737751
"200","21","200-21",1.18428010107107,"0.001090020614773596",0,1,0,0.0010900206147736,NA,NA,"Newfoundland and Labrador (Newfoundland)",NA,7,2,"LA",0,NA,NA,"United Kingdom",NA,0,1,"AF",0,NA,425507
"200","30","200-30",1.21806629279382,"0.000009762632724966158|0.000015839381538983152",0,1,0,1.58393815389832e-05,NA,NA,"Bermuda",NA,7,1,"LA",0.0691666666666667,NA,NA,"United Kingdom",NA,0,1,"AF",0,3811,6183.1561982963
