key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
10-200,10,200,1.0501624804655758,0.00031175662653930346,1,0,0,0.00031175662653930346,,,Greenland,,0,5,WE,0,,,United Kingdom,,0,1,AF,0.049054054054054066
100-155,100,155,3.8523997610624914,0.0002948052436554292,1,0,0,0.0002948052436554292,,,Colombia (New Granada) (Gran Colombia),,3,2,LA,0.16000000000000003,,,Chile,,3,3,WE,0.14250000000000002
100-2,2,100,1.0217228148008488,0.001184140274507287,0.2,0.8,0.6400000000000001,0.001184140274507287,,,United States of America,,2,2,NAM,0.11882352941176473,,,Colombia (New Granada) (Gran Colombia),,3,2,LA,0.16000000000000003
100-200,100,200,0.0020179959675888422,0.0011402852695546726,0,1,0,0.0011402852695546726,,,Colombia (New Granada) (Gran Colombia),,3,2,LA,0.16000000000000003,,,United Kingdom,,0,1,AF,0.049054054054054066
100-246,100,246,2.621922912793702,0.0005712349867975836,1,0,0,0.0005712349867975836,,,Colombia (New Granada) (Gran Colombia),,3,2,LA,0.16000000000000003,,,Bremen,,3,3,LA,0.19692307692307695
101-1063,101,1063,1.256190207128673,0.000009566546404743147,0,1,0,0.000009566546404743147,,,Venezuela,,2,3,WE,0.13999999999999999,,,Leeward Is.,,1,1,AS,0
101-2,2,101,1.3603195958199457,0.0017590892479651963,1,0,0,0.0017590892479651963,,,United States of America,,2,2,NAM,0.11882352941176473,,,Venezuela,,2,3,WE,0.13999999999999999
101-220,101,220,0.018295735930812407,0.00038763258511847565,0,1,0,0.00038763258511847565,,,Venezuela,,2,3,WE,0.13999999999999999,,,France,,4,3,WE,0
101-230,101,230,1.8770883179073852,0.0005874067445649636,1,0,0,0.0005874067445649636,,,Venezuela,,2,3,WE,0.13999999999999999,,,Spain,,2,5,WE,0.1745454545454546
101-248,101,248,1.541215480607824,0.0005801996226044455,0.3,0.7,0.84,0.0005801996226044455,,,Venezuela,,2,3,WE,0.13999999999999999,,,Hamburg,,3,3,LA,0.3200000000000001
101-6,6,101,0.8109690028602465,0.00001552993422525176,1,0,0,0.00001552993422525176,,,Puerto Rico,,2,3,WE,0.185,,,Venezuela,,2,3,WE,0.13999999999999999
1019-200,200,1019,1.0584701787393591,0.0003129934961877219,1,0,0,0.0003129934961877219,,,United Kingdom,,0,1,AF,0.049054054054054066,,,Rupert's Land,,0,1,NAM,0
1022-1063,1022,1063,1.9525631274393276,0.0000011745824324370918,1,0,0,0.0000011745824324370918,,,Nova Scotia,,1,1,LA,0,,,Leeward Is.,,1,1,AS,0
1022-200,200,1022,0.9890746273254398,0.00019825227167692051,0,1,0,0.00019825227167692051,,,United Kingdom,,0,1,AF,0.049054054054054066,,,Nova Scotia,,1,1,LA,0
