key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
235-439,235,439,1.376034272908736,0.0000016512249762357487|5.128584306649476e-7,1,0,0,0.0000016512249762357487,,,Portugal,,0,1,AS,0.06272727272727273,,,Burkina Faso (Upper Volta),,0,1,AF,0.13937499999999997
439-713,439,713,2.3722275697994664,0.000011795857162912456,0.4,0.6,0.96,0.000011795857162912456,,,Burkina Faso (Upper Volta),,0,1,AF,0.13937499999999997,,,Republic of China (Taiwan) (Formosa),,1,1,LA,0.6786363636363637
501-625,501,625,4.078942192113118,9.28077003430634e-8|0.000013196804017132634,0.7,0.30000000000000004,0.8400000000000001,0.000013196804017132634,,,Kenya (British East Africa Protectorate),,4,1,ME,0.33062500000000006,,,Sudan (Anglo-Egyptian Sudan) (Mahdist State),,2,1,AF,0.5359999999999998
360-625,360,625,2.168214801379778,0.0000045169348680396265|0.0000035655871846229693,0.15,0.85,0.51,0.0000045169348680396265,,,Romania,,2,1,AS,0.24933333333333335,,,Sudan (Anglo-Egyptian Sudan) (Mahdist State),,2,1,AF,0.5359999999999998
530-552,530,552,2.198806350926084,0.000002114930480742115,0.8,0.19999999999999996,0.6399999999999999,0.000002114930480742115,,,Ethiopia (Abyssinia),,4,1,AS,0.31757575757575757,,,Zimbabwe (Rhodesia) (Southern Rhodesia),,4,1,AF,0.2520754716981132
520-780,520,780,0.26246472727096853,1.5727658540391723e-7,0.5,0.5,1,1.5727658540391723e-7,,,Somalia,,4,1,AF,0.36916666666666664,,,Sri Lanka (Ceylon),,1,1,AS,0.6074
552-663,552,663,0.7561002245784377,0.0000023239813458131627,0,1,0,0.0000023239813458131627,,,Zimbabwe (Rhodesia) (Southern Rhodesia),,4,1,AF,0.2520754716981132,,,Jordan (Transjordan),,2,1,AF,0.37400000000000005
552-70,70,552,0.025996670763994506,5.568177247219434e-7|0.0000025442662526987737,0,1,0,0.0000025442662526987737,,,Mexico,,5,1,LA,0.01310344827586208,,,Zimbabwe (Rhodesia) (Southern Rhodesia),,4,1,AF,0.2520754716981132
516-630,516,630,3.4031350332200017,0.000011099499732754767,0.5,0.5,1,0.000011099499732754767,,,Burundi,,4,1,AF,0.21631578947368424,,,Iran (Persia),,5,1,ME,0.6080952380952381
552-630,552,630,0.28149980706963973,2.3533763485058203e-8|0.0000026683291492596293,0.5,0.5,1,0.0000026683291492596293,,,Zimbabwe (Rhodesia) (Southern Rhodesia),,4,1,AF,0.2520754716981132,,,Iran (Persia),,5,1,ME,0.6080952380952381
516-731,516,731,1.8730878762889573,1.7672524277458807e-7,0.05,0.95,0.19,1.7672524277458807e-7,,,Burundi,,4,1,AF,0.21631578947368424,,,North Korea (Democratic People's Republic of Korea),,1,1,AS,0.40361111111111114
663-790,663,790,1.0723390355687046,1.9142250183089686e-7,0.15,0.85,0.51,1.9142250183089686e-7,,,Jordan (Transjordan),,2,1,AF,0.37400000000000005,,,Nepal,,1,1,AS,0.43
552-570,552,570,4.899075175652221,0.0000015986529938727352,1,0,0,0.0000015986529938727352,,,Zimbabwe (Rhodesia) (Southern Rhodesia),,4,1,AF,0.2520754716981132,,,Lesotho (Basutoland),,4,1,AS,0.2535714285714286
540-552,540,552,1.9907159765172422,0.0000018726659268280094,0,1,0,0.0000018726659268280094,,,Angola,,0,1,AS,0.06952380952380952,,,Zimbabwe (Rhodesia) (Southern Rhodesia),,4,1,AF,0.2520754716981132
325-54,54,325,0.20221569545458115,8.715879784633869e-10|0.0000015629971220265065,0,1,0,0.0000015629971220265065,,,Dominica,,5,1,LA,0,,,Italy,,0,1,AF,0.6049350649350647
265-630,265,630,0.16764830203609946,0.000017887880415010762,0.25,0.75,0.75,0.000017887880415010762,,,German Democratic Republic,,2,1,LA,0.14954545454545454,,,Iran (Persia),,5,1,ME,0.6080952380952381
450-732,450,732,1.2767565041574773,0.0000015600665024227115|0.0000822038798865815,0,1,0,0.0000822038798865815,,,Liberia,,0,1,AF,0.48826086956521736,,,South Korea (Republic of South Korea),,1,1,AS,0.561
678-820,678,820,0.9008860983910781,0.000009568473006406018,0.5,0.5,1,0.000009568473006406018,,,Yemen Arab Republic (North Yemen) (Kingdom of Yemen),,4,1,AF,0.3881481481481482,,,Malaysia (British Malaya),,1,1,AS,0.589090909090909
436-450,436,450,3.685611811290147,7.375392669562583e-7,0.5,0.5,1,7.375392669562583e-7,,,Niger,,0,1,WE,0.0625,,,Liberia,,0,1,AF,0.48826086956521736
345-630,345,630,1.0201599957274652,0.00006971766424130192,0.25,0.75,0.75,0.00006971766424130192,,,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",,2,1,AS,0.2651724137931034,,,Iran (Persia),,5,1,ME,0.6080952380952381
450-666,450,666,1.5161489202319247,0.0000032837592660575674|2.9306196037996995e-7,0,1,0,0.0000032837592660575674,,,Liberia,,0,1,AF,0.48826086956521736,,,Israel,,5,1,AF,0.11259259259259265
670-680,670,680,1.4632681546785666,0.0000098352480784395,1,0,0,0.0000098352480784395,,,Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah),,4,1,AS,0.4372916666666667,,,Yemen People's Republic (South Yemen),,4,1,WE,0.33629629629629637
670-678,670,678,2.353433594544363,0.00005164894253142486,1,0,0,0.00005164894253142486,,,Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah),,4,1,AS,0.4372916666666667,,,Yemen Arab Republic (North Yemen) (Kingdom of Yemen),,4,1,AF,0.3881481481481482
305-404,305,404,0.07159928255751039,4.440332733029849e-8|4.8843660063328406e-8,0,1,0,4.8843660063328406e-8,,,Austria,,2,1,AS,0.18393939393939396,,,Guinea-Bissau (Portuguese Guinea),,0,2,AF,0.052380952380952375
630-680,630,680,1.9041136735464714,0.00000730434734583408,0.55,0.44999999999999996,0.99,0.00000730434734583408,,,Iran (Persia),,5,1,ME,0.6080952380952381,,,Yemen People's Republic (South Yemen),,4,1,WE,0.33629629629629637
265-380,265,380,0.25868675879211545,0.00007189786761321935,0,1,0,0.00007189786761321935,,,German Democratic Republic,,2,1,LA,0.14954545454545454,,,Sweden,,3,1,LA,0.14527777777777778
522-680,522,680,5.901549194329781,0.0000013267714206293182,1,0,0,0.0000013267714206293182,,,Djibouti (Afar and Issas) (French Somaliland),,4,1,AF,0.3976923076923077,,,Yemen People's Republic (South Yemen),,4,1,WE,0.33629629629629637
315-94,94,315,0.7528883987648016,0.0000033692356711683916,0,1,0,0.0000033692356711683916,,,Costa Rica,,5,1,LA,0.010285714285714283,,,Czechoslovakia,,2,1,AF,0.2525581395348837
265-94,94,265,0.9634434192421929,0.000004043766616642958,0,1,0,0.000004043766616642958,,,Costa Rica,,5,1,LA,0.010285714285714283,,,German Democratic Republic,,2,1,LA,0.14954545454545454
390-680,390,680,1.7267176549740992,0.000014242811274466516,0,1,0,0.000014242811274466516,,,Denmark,,3,1,WE,0.1257407407407408,,,Yemen People's Republic (South Yemen),,4,1,WE,0.33629629629629637
365-432,365,432,2.0481378046616747,0.000010806659789011415,0,1,0,0.000010806659789011415,,,Russia (USSR),,2,1,AF,0.1977142857142857,,,Mali (French Sudan) (Upper Senegal and Niger),,0,1,AF,0.027692307692307686
265-290,265,290,2.6289666246635437,0.0002067781695682985,1,0,0,0.0002067781695682985,,,German Democratic Republic,,2,1,LA,0.14954545454545454,,,Poland,,2,1,AS,0.23729166666666665
290-365,290,365,2.689965086380228,0.0012704172485713634,1,0,0,0.0012704172485713634,,,Poland,,2,1,AS,0.23729166666666665,,,Russia (USSR),,2,1,AF,0.1977142857142857
365-900,365,900,0.117195563371618,0.00023809330534470036,0,1,0,0.00023809330534470036,,,Russia (USSR),,2,1,AF,0.1977142857142857,,,Australia,,1,1,ME,0.23076923076923078
365-452,365,452,1.3907603679373515,0.000030233846437172916,0,1,0,0.000030233846437172916,,,Russia (USSR),,2,1,AF,0.1977142857142857,,,Ghana (Gold Coast),,0,1,AF,0.013846153846153843
265-452,265,452,1.8950508591667061,0.000008660711677828392,0,1,0,0.000008660711677828392,,,German Democratic Republic,,2,1,LA,0.14954545454545454,,,Ghana (Gold Coast),,0,1,AF,0.013846153846153843
450-640,450,640,0.5146292622639654,0.0000016377279219233995|3.5655871846229694e-7,0,1,0,0.0000016377279219233995,,,Liberia,,0,1,AF,0.48826086956521736,,,Turkey (Ottoman Empire),,2,1,AS,0.3444736842105263
365-42,42,365,0.6565375611903481,0.00001065866349901951,0,1,0,0.00001065866349901951,,,Dominican Republic (Santo Domingo),,5,1,LA,0,,,Russia (USSR),,2,1,AF,0.1977142857142857
433-572,433,572,0.8949569627976115,8.857456811500816e-9,0,1,0,8.857456811500816e-9,,,Senegal,,0,1,AF,0.07921052631578947,,,Eswatini (Swaziland),,4,1,AF,0.3116666666666667
230-678,230,678,0.3475414684133068,0.000010027603411001291,0,1,0,0.000010027603411001291,,,Spain,,0,1,ME,0.07285714285714287,,,Yemen Arab Republic (North Yemen) (Kingdom of Yemen),,4,1,AF,0.3881481481481482
395-812,395,812,1.18620909256262,2.2645696938452286e-8,0,1,0,2.2645696938452286e-8,,,Iceland,,3,1,WE,0.07047619047619047,,,Laos,,2,1,AS,0.304375
522-678,522,678,4.169599171758037,5.061764633974717e-7,1,0,0,5.061764633974717e-7,,,Djibouti (Afar and Issas) (French Somaliland),,4,1,AF,0.3976923076923077,,,Yemen Arab Republic (North Yemen) (Kingdom of Yemen),,4,1,AF,0.3881481481481482
516-522,516,522,6.946714165699194,0.0000012805919602058118,0.8,0.19999999999999996,0.6399999999999999,0.0000012805919602058118,,,Burundi,,4,1,AF,0.21631578947368424,,,Djibouti (Afar and Issas) (French Somaliland),,4,1,AF,0.3976923076923077
680-900,680,900,1.3359620653267015,0.000010022719044994966,0,1,0,0.000010022719044994966,,,Yemen People's Republic (South Yemen),,4,1,WE,0.33629629629629637,,,Australia,,1,1,ME,0.23076923076923078
290-315,290,315,2.9500230191962067,0.0002931743007981156,1,0,0,0.0002931743007981156,,,Poland,,2,1,AS,0.23729166666666665,,,Czechoslovakia,,2,1,AF,0.2525581395348837
315-512,315,512,1.9976378329584812,0.000003038564092539659,0,1,0,0.000003038564092539659,,,Czechoslovakia,,2,1,AF,0.2525581395348837,,,Tanzania (Tanganyika),,4,1,ME,0.3580645161290323
731-900,731,900,1.0195860143712336,0.000017793745361070493|1.1544865105877584e-7,0.05,0.95,0.19,0.000017793745361070493,,,North Korea (Democratic People's Republic of Korea),,1,1,AS,0.40361111111111114,,,Australia,,1,1,ME,0.23076923076923078
450-530,450,530,2.1748348700919333,6.012654553795723e-7,0,1,0,6.012654553795723e-7,,,Liberia,,0,1,AF,0.48826086956521736,,,Ethiopia (Abyssinia),,4,1,AS,0.31757575757575757
450-740,450,740,1.3479014312824042,0.000003440547414860849|0.00043632041534571276,0,1,0,0.00043632041534571276,,,Liberia,,0,1,AF,0.48826086956521736,,,Japan,,1,1,AS,0.5092957746478871
404-517,404,517,1.1928289224686497,8.880665466059186e-10,0,1,0,8.880665466059186e-10,,,Guinea-Bissau (Portuguese Guinea),,0,2,AF,0.052380952380952375,,,Rwanda,,4,1,AS,0.1876
678-900,678,900,1.2136308612723514,0.000019122292914793065,0,1,0,0.000019122292914793065,,,Yemen Arab Republic (North Yemen) (Kingdom of Yemen),,4,1,AF,0.3881481481481482,,,Australia,,1,1,ME,0.23076923076923078
450-770,450,770,1.2724094876881156,0.0000011165660690476863|0.000006188491730023704,0.05,0.95,0.19,0.000006188491730023704,,,Liberia,,0,1,AF,0.48826086956521736,,,Pakistan,,4,1,AS,0.2999999999999999
2-678,2,678,0.05190377168485273,0.00005685402031371426,0,1,0,0.00005685402031371426,,,United States of America,,5,1,AS,0.022972972972972974,,,Yemen Arab Republic (North Yemen) (Kingdom of Yemen),,4,1,AF,0.3881481481481482
160-315,160,315,1.5048206539997082,0.000040593965878632225,0,1,0,0.000040593965878632225,,,Argentina (La Plata),,5,1,LA,0.012222222222222228,,,Czechoslovakia,,2,1,AF,0.2525581395348837
680-770,680,770,2.880867752348862,0.000006335022710213687,0.8,0.19999999999999996,0.6399999999999999,0.000006335022710213687,,,Yemen People's Republic (South Yemen),,4,1,WE,0.33629629629629637,,,Pakistan,,4,1,AS,0.2999999999999999
483-625,483,625,0.883541018647594,2.8970669678446377e-8,0,1,0,2.8970669678446377e-8,,,Chad,,0,2,AF,0.1652941176470588,,,Sudan (Anglo-Egyptian Sudan) (Mahdist State),,2,1,AF,0.5359999999999998
345-94,94,345,0.3507875666353163,0.000003641294857721128,0,1,0,0.000003641294857721128,,,Costa Rica,,5,1,LA,0.010285714285714283,,,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",,2,1,AS,0.2651724137931034
