key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
10-2,2,10,0.7616389630805748,0.000016853426536912753,0,1,0,0.000016853426536912753,,,United States of America,,2,3,AS,0.18265624999999996,,,Greenland,,7,9,WE,0
10-390,10,390,3.962813811331737,0.00004230125631273572,1,0,0,0.00004230125631273572,,,Greenland,,7,9,WE,0,,,Denmark,,7,9,WE,0.11105263157894739
100-101,100,101,1.2649749547380624,0.00000104744104540295|0.00002056163499540257,0,1,0,0.00002056163499540257,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0.029999999999999995,,,Venezuela,,1,3,AS,0.03437500000000002
100-130,100,130,2.42426844803754,2.427670822141998e-7|0.000019979980706136325,1,0,0,0.000019979980706136325,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0.029999999999999995,,,Ecuador,,2,3,AS,0.03666666666666666
100-2,2,100,1.8163888581646068,0.0029304179528787683|0.001721891630947741,0.9,0.09999999999999998,0.35999999999999993,0.0029304179528787683,,,United States of America,,2,3,AS,0.18265624999999996,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0.029999999999999995
100-200,100,200,0.3478958250271408,0.00028901345225793674|0.0005970494560237877,0,1,0,0.0005970494560237877,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0.029999999999999995,,,United Kingdom,,4,5,AF,0.2046391752577321
100-211,100,211,0.1319838697254988,0.0001239855607893575,0,1,0,0.0001239855607893575,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0.029999999999999995,,,Belgium,,4,3,AS,0.09153846153846154
100-220,100,220,0.21457827052354028,0.000018363415619690282|0.00021774409517371824,0,1,0,0.00021774409517371824,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0.029999999999999995,,,France,,8,5,WE,0.179076923076923
100-230,100,230,0.7729288007426438,0.0000057481117534482674|0.00007207986466941429,0,1,0,0.00007207986466941429,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0.029999999999999995,,,Spain,,8,7,WE,0.11576923076923076
100-255,100,255,0.4110703418485685,0.00046073598716083884|0.00023572066133206919,0,1,0,0.00046073598716083884,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0.029999999999999995,,,Germany (Zollverein),,8,9,WE,0.38
