key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
10-200,10,200,0.35531775468875443,0.000008653752774797544,0,1,0,0.000008653752774797544,,,Greenland,,1,1,WE,0,,,United Kingdom,,0,1,WE,0.014285714285714287
10-390,10,390,4.342601325924474,0.000029326382643523383,1,0,0,0.000029326382643523383,,,Greenland,,1,1,WE,0,,,Denmark,,1,1,WE,0
100-135,100,135,3.5452498381976496,0.0001771717933677262,1,0,0,0.0001771717933677262,,,Colombia (New Granada) (Gran Colombia),,5,1,AS,0,,,Peru,,5,1,AS,0
100-155,100,155,1.0672277107597208,0.00002366875768328044,1,0,0,0.00002366875768328044,,,Colombia (New Granada) (Gran Colombia),,5,1,AS,0,,,Chile,,5,1,AS,0.05500000000000001
100-2,2,100,0.3526423767826205,0.00045791635995183515,0,1,0,0.00045791635995183515,,,United States of America,,2,6,NAM,0.003958333333333334,,,Colombia (New Granada) (Gran Colombia),,5,1,AS,0
100-200,100,200,0.7691797487392305,0.0008053380919061043,0,1,0,0.0008053380919061043,,,Colombia (New Granada) (Gran Colombia),,5,1,AS,0,,,United Kingdom,,0,1,WE,0.014285714285714287
100-220,100,220,0.984960166532681,0.000622395045325307,0,1,0,0.000622395045325307,,,Colombia (New Granada) (Gran Colombia),,5,1,AS,0,,,France,,6,4,AF,0.12081632653061226
100-230,100,230,0.2966357562197527,0.00005936597261048864,0,1,0,0.00005936597261048864,,,Colombia (New Granada) (Gran Colombia),,5,1,AS,0,,,Spain,,6,1,ME,0.14550000000000002
101-2,2,101,1.1622760649593884,0.0005963073740248987,1,0,0,0.0005963073740248987,,,United States of America,,2,6,NAM,0.003958333333333334,,,Venezuela,,2,1,AS,0
101-200,101,200,0.21726874616600966,0.0002687515114836633,0,1,0,0.0002687515114836633,,,Venezuela,,2,1,AS,0,,,United Kingdom,,0,1,WE,0.014285714285714287
101-230,101,230,0.06771140297513134,0.000027364125966067452,0,1,0,0.000027364125966067452,,,Venezuela,,2,1,AS,0,,,Spain,,6,1,ME,0.14550000000000002
101-255,101,255,0.42064208847458817,0.00017874531141105434,0,1,0,0.00017874531141105434,,,Venezuela,,2,1,AS,0,,,Germany (Zollverein),,3,4,WE,0
101-52,52,101,4.197276557234023,0.0001447148740393579,1,0,0,0.0001447148740393579,,,Trinidad and Tobago,,2,3,LA,0.075,,,Venezuela,,2,1,AS,0
1029-2,2,1029,0.5382387411269707,0.00005344049997264004,0.05,0.95,0.19,0.00005344049997264004,,,United States of America,,2,6,NAM,0.003958333333333334,,,St. Pierre and Miquelon,,6,2,WE,0.19000000000000006
1029-20,20,1029,2.3604838307544775,0.00003383442512695683,0.05,0.95,0.19,0.00003383442512695683,,,Canada (Province of Canada),,2,3,LA,0.015833333333333335,,,St. Pierre and Miquelon,,6,2,WE,0.19000000000000006
1029-220,220,1029,2.4324046451721015,0.0001389533124447197|0.00018870004573026732,0.95,0.050000000000000044,0.19000000000000017,0.00018870004573026732,,,France,,6,4,AF,0.12081632653061226,,,St. Pierre and Miquelon,,6,2,WE,0.19000000000000006
1032-30,30,1032,9.402894966385048,1.4569833781964045e-9,1,0,0,1.4569833781964045e-9,,,Bermuda,,2,6,LA,0,,,Turks and Caicos Is.,,2,1,WE,0
1055-1063,1055,1063,7.854009688750773,1.8722236409823799e-7|8.013408580080225e-9,1,0,0,1.8722236409823799e-7,,,Windward Is.,,2,3,LA,0,,,Leeward Is.,,2,3,LA,0
1055-2,2,1055,0.9947679105361062,0.00007258691190174487,1,0,0,0.00007258691190174487,,,United States of America,,2,6,NAM,0.003958333333333334,,,Windward Is.,,2,3,LA,0
1055-200,200,1055,1.0440124872185415,0.0002459985305580591,0,1,0,0.0002459985305580591,,,United Kingdom,,0,1,WE,0.014285714285714287,,,Windward Is.,,2,3,LA,0
1055-31,31,1055,5.19571179441521,3.6424584454910114e-9,1,0,0,3.6424584454910114e-9,,,Bahamas,,2,3,LA,0,,,Windward Is.,,2,3,LA,0
1055-51,51,1055,2.1057341525028423,7.284916890982023e-9,1,0,0,7.284916890982023e-9,,,Jamaica,,2,3,LA,0,,,Windward Is.,,2,3,LA,0
1055-52,52,1055,7.933498446907114,0.000003749546723788447,1,0,0,0.000003749546723788447,,,Trinidad and Tobago,,2,3,LA,0.075,,,Windward Is.,,2,3,LA,0
1055-53,53,1055,7.431444490842035,0.000003995048423014541,1,0,0,0.000003995048423014541,,,Barbados,,2,3,LA,0,,,Windward Is.,,2,3,LA,0
1055-66,66,1055,3.6777382168660733,0.0000120250771414861,1,0,0,0.0000120250771414861,,,Martinique,,2,3,LA,0,,,Windward Is.,,2,3,LA,0
1055-68,68,1055,0.11479763468893306,2.62985499764451e-7,0,1,0,2.62985499764451e-7,,,Netherlands Antilles,,4,1,AS,0,,,Windward Is.,,2,3,LA,0
1063-2,2,1063,2.249710408682345,0.0002745626896875997,1,0,0,0.0002745626896875997,,,United States of America,,2,6,NAM,0.003958333333333334,,,Leeward Is.,,2,3,LA,0
1063-20,20,1063,1.3354005719511421,0.000017306042557725695,1,0,0,0.000017306042557725695,,,Canada (Province of Canada),,2,3,LA,0.015833333333333335,,,Leeward Is.,,2,3,LA,0
1063-21,21,1063,3.819346535953004,0.00001892840556632979,1,0,0,0.00001892840556632979,,,Newfoundland and Labrador (Newfoundland),,2,3,LA,0,,,Leeward Is.,,2,3,LA,0
1063-31,31,1063,7.282816208840615,1.4569833781964045e-9,1,0,0,1.4569833781964045e-9,,,Bahamas,,2,3,LA,0,,,Leeward Is.,,2,3,LA,0
1063-52,52,1063,3.1405180580251875,3.35106176985173e-8,1,0,0,3.35106176985173e-8,,,Trinidad and Tobago,,2,3,LA,0.075,,,Leeward Is.,,2,3,LA,0
1063-53,53,1063,6.096275669179901,0.0000011335330682368028,1,0,0,0.0000011335330682368028,,,Barbados,,2,3,LA,0,,,Leeward Is.,,2,3,LA,0
11-385,11,385,1.5431476546826328,6.626606994127762e-7,1,0,0,6.626606994127762e-7,,,Faeroe Is.,,1,4,WE,0,,,Norway,,1,1,AS,0.08727272727272727
11-390,11,390,4.576122425680206,0.000027699978906611526,1,0,0,0.000027699978906611526,,,Faeroe Is.,,1,4,WE,0,,,Denmark,,1,1,WE,0
110-115,110,115,0.4085527889736046,9.339263454238953e-7,0,1,0,9.339263454238953e-7,,,Guyana (British Guiana),,2,1,AS,0.06818181818181818,,,Surinam (Dutch Guiana),,4,1,AS,0
110-120,110,120,2.276451724632771,0.0000034377522808544166,0,1,0,0.0000034377522808544166,,,Guyana (British Guiana),,2,1,AS,0.06818181818181818,,,French Guiana,,6,1,AS,0
110-2,2,110,1.7065997736906198,0.0007115273031341725|0.0002816604487462275,1,0,0,0.0007115273031341725,,,United States of America,,2,6,NAM,0.003958333333333334,,,Guyana (British Guiana),,2,1,AS,0.06818181818181818
110-20,20,110,1.0322342217358886,0.00003629314084633132|0.00004626067924111404,1,0,0,0.00004626067924111404,,,Canada (Province of Canada),,2,3,LA,0.015833333333333335,,,Guyana (British Guiana),,2,1,AS,0.06818181818181818
110-200,110,200,1.3195548871369853,0.0005480260854163502|0.0009096435319511849,0,1,0,0.0009096435319511849,,,Guyana (British Guiana),,2,1,AS,0.06818181818181818,,,United Kingdom,,0,1,WE,0.014285714285714287
110-30,30,110,0.9204249363562717,8.57434718068584e-7|1.8212292227455057e-7,1,0,0,8.57434718068584e-7,,,Bermuda,,2,6,LA,0,,,Guyana (British Guiana),,2,1,AS,0.06818181818181818
110-52,52,110,1.505623335158628,0.00000664165872950831,1,0,0,0.00000664165872950831,,,Trinidad and Tobago,,2,3,LA,0.075,,,Guyana (British Guiana),,2,1,AS,0.06818181818181818
110-53,53,110,1.9694878316263584,0.0000035637813430684054,1,0,0,0.0000035637813430684054,,,Barbados,,2,3,LA,0,,,Guyana (British Guiana),,2,1,AS,0.06818181818181818
110-65,65,110,0.9745999569185898,0.0000018824225246297547,0.25,0.75,0.75,0.0000018824225246297547,,,Guadeloupe,,2,3,LA,0.75,,,Guyana (British Guiana),,2,1,AS,0.06818181818181818
110-66,66,110,2.079935104270809,0.000011704675968740816,1,0,0,0.000011704675968740816,,,Martinique,,2,3,LA,0,,,Guyana (British Guiana),,2,1,AS,0.06818181818181818
110-68,68,110,1.1580137841191365,0.000003590735535565039,0,1,0,0.000003590735535565039,,,Netherlands Antilles,,4,1,AS,0,,,Guyana (British Guiana),,2,1,AS,0.06818181818181818
115-210,115,210,1.9464188028819773,0.0001737311586746813,1,0,0,0.0001737311586746813,,,Surinam (Dutch Guiana),,4,1,AS,0,,,Netherlands,,4,8,WE,0.019
115-827,115,827,3.263821226437267,0.00010846075663969675,1,0,0,0.00010846075663969675,,,Surinam (Dutch Guiana),,4,1,AS,0,,,Straits Settlements,,4,1,AS,0.038000000000000034
1163-155,155,1163,0.9836548476873899,3.1279457938761575e-7,0,1,0,3.1279457938761575e-7,,,Chile,,5,1,AS,0.05500000000000001,,,Falkland Is.,,0,1,AS,0.09000000000000001
1163-165,165,1163,0.005643605201387817,1.3648556236031894e-7,0.1,0.9,0.36000000000000004,1.3648556236031894e-7,,,Uruguay,,5,1,AS,0.16615384615384612,,,Falkland Is.,,0,1,AS,0.09000000000000001
1163-200,200,1163,1.6798257084486827,0.00002876376585235342|0.00008836968434605742,1,0,0,0.00008836968434605742,,,United Kingdom,,0,1,WE,0.014285714285714287,,,Falkland Is.,,0,1,AS,0.09000000000000001
1163-750,750,1163,0.8766142092218778,0.0000037684875077050005,0,1,0,0.0000037684875077050005,,,India,,7,1,AS,0,,,Falkland Is.,,0,1,AS,0.09000000000000001
120-220,120,220,2.4324046451721015,0.0001968505259633529|0.0001330702318360576,1,0,0,0.0001968505259633529,,,French Guiana,,6,1,AS,0,,,France,,6,4,AF,0.12081632653061226
130-135,130,135,4.005144633149325,0.00005780060938751615,1,0,0,0.00005780060938751615,,,Ecuador,,5,1,AS,0,,,Peru,,5,1,AS,0
130-155,130,155,1.8283148330669698,0.000010435649044946019,1,0,0,0.000010435649044946019,,,Ecuador,,5,1,AS,0,,,Chile,,5,1,AS,0.05500000000000001
130-2,2,130,0.6010775939701536,0.00012091725180601324,0,1,0,0.00012091725180601324,,,United States of America,,2,6,NAM,0.003958333333333334,,,Ecuador,,5,1,AS,0
130-200,130,200,0.8926860401658301,0.00018768277084574804,0,1,0,0.00018768277084574804,,,Ecuador,,5,1,AS,0,,,United Kingdom,,0,1,WE,0.014285714285714287
130-255,130,255,0.048396389118598976,0.000043783844526802946,0,1,0,0.000043783844526802946,,,Ecuador,,5,1,AS,0,,,Germany (Zollverein),,3,4,WE,0
135-145,135,145,4.048002810608221,0.00001847605169785394,1,0,0,0.00001847605169785394,,,Peru,,5,1,AS,0,,,Bolivia,,5,1,AS,0
135-155,135,155,3.4482492615134857,0.0003074929080317907|0.00013338776884107856,1,0,0,0.0003074929080317907,,,Peru,,5,1,AS,0,,,Chile,,5,1,AS,0.05500000000000001
135-200,135,200,1.0509791571699245,0.0005562092325599903|0.0012199874385618017,0,1,0,0.0012199874385618017,,,Peru,,5,1,AS,0,,,United Kingdom,,0,1,WE,0.014285714285714287
135-220,135,220,0.3605837472359267,0.00006679697080021378|0.0001736916405558996,0,1,0,0.0001736916405558996,,,Peru,,5,1,AS,0,,,France,,6,4,AF,0.12081632653061226
135-225,135,225,0.11480194126614982,0.00002531071524602794,0,1,0,0.00002531071524602794,,,Peru,,5,1,AS,0,,,Switzerland,,3,8,WE,0
135-255,135,255,0.6985612248667605,0.00014186392876480158|0.0002121997428209217,0,1,0,0.0002121997428209217,,,Peru,,5,1,AS,0,,,Germany (Zollverein),,3,4,WE,0
135-325,135,325,0.10908081340033327,0.00003564382818702044|0.0000064011155242004304,0,1,0,0.00003564382818702044,,,Peru,,5,1,AS,0,,,Italy,,3,8,WE,0
135-70,70,135,0.5693905306864577,0.000017031588839020275,0,1,0,0.000017031588839020275,,,Mexico,,2,1,AS,0,,,Peru,,5,1,AS,0
135-90,90,135,1.5089120319275349,0.000004704401025264518,0,1,0,0.000004704401025264518,,,Guatemala,,2,2,WE,0,,,Peru,,5,1,AS,0
135-92,92,135,2.623307928964227,0.000006147943257674453,1,0,0,0.000006147943257674453,,,El Salvador,,5,4,WE,0,,,Peru,,5,1,AS,0
135-94,94,135,4.0250279703132295,0.000029607345787183348,1,0,0,0.000029607345787183348,,,Costa Rica,,5,2,WE,0,,,Peru,,5,1,AS,0
140-160,140,160,1.817332698850797,0.0015210281340798497,0.9,0.09999999999999998,0.35999999999999993,0.0015210281340798497,,,Brazil,,5,1,AS,0.18000000000000002,,,Argentina (La Plata),,5,1,AS,0.08272727272727273
140-165,140,165,2.3857210325349083,0.0007065430263410632,1,0,0,0.0007065430263410632,,,Brazil,,5,1,AS,0.18000000000000002,,,Uruguay,,5,1,AS,0.16615384615384612
140-200,140,200,0.8080113416220661,0.005762606749057426,0.1,0.9,0.36000000000000004,0.005762606749057426,,,Brazil,,5,1,AS,0.18000000000000002,,,United Kingdom,,0,1,WE,0.014285714285714287
140-220,140,220,0.2291825441300678,0.002011928169772504,0,1,0,0.002011928169772504,,,Brazil,,5,1,AS,0.18000000000000002,,,France,,6,4,AF,0.12081632653061226
140-235,140,235,2.845084486843051,0.0008325453624155597,0.1,0.9,0.36000000000000004,0.0008325453624155597,,,Brazil,,5,1,AS,0.18000000000000002,,,Portugal,,0,1,ME,0.045000000000000005
