"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"100","2","100-2",2.16875901415408,"0.0040515322949354745|0.0007818259692491775",1,0,0,0.00405153229493547,NA,NA,"United States of America",NA,3,1,"AS",0.375555555555555,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,1,"AS",0.240909090909091,3464565.3236494,17953865.5004761
"100","20","100-20",0.469205763095879,"0.000057134407433351325|0.00022186433960614277",0.55,0.45,0.99,0.000221864339606143,NA,NA,"Canada (Province of Canada)",NA,3,1,"NAM",0.190588235294118,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,1,"AS",0.240909090909091,253184.077488423,983164.44808299
"100","94","100-94",1.23295025120165,"0.000004210262700953833|3.1354634592938485e-7",1,0,0,4.21026270095383e-06,NA,NA,"Costa Rica",NA,3,1,"AF",0.223333333333333,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,1,"AS",0.240909090909091,18657.2597111188,1389.44194768453
"100","95","100-95",0.216133718935648,"0.000008516499875930899",1,0,0,8.5164998759309e-06,NA,NA,"Panama",NA,3,1,"AS",0.163,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,1,"AS",0.240909090909091,NA,37739.8184628614
"101","2","101-2",1.44015739871701,"0.0011468535303648527|0.0007675964778908178",0.55,0.45,0.99,0.00114685353036485,NA,NA,"United States of America",NA,3,1,"AS",0.375555555555555,NA,NA,"Venezuela",NA,3,1,"AS",0.179230769230769,3401509.08828197,5082139.9248515
"101","5","101-5",0.718241022901872,"7.631042374200395e-7",1,0,0,7.6310423742004e-07,NA,NA,"Virgin Islands (Danish West Indies)",NA,3,1,"LA",0.33,NA,NA,"Venezuela",NA,3,1,"AS",0.179230769230769,NA,3381.60227887335
"101","52","101-52",2.27277040822305,"0.000003947080441748717|0.00003748001681778592",1,0,0,3.74800168177859e-05,NA,NA,"Trinidad and Tobago",NA,3,1,"AS",0.1084,NA,NA,"Venezuela",NA,3,1,"AS",0.179230769230769,17491,166088.070368653
"101","53","101-53",0.242693332775733,"0.0000017766762434332785",1,0,0,1.77667624343328e-06,NA,NA,"Barbados",NA,3,1,"AS",0.15,NA,NA,"Venezuela",NA,3,1,"AS",0.179230769230769,NA,7873.12157239025
"101","6","101-6",3.93699783610925,"0.00005898986107369461",1,0,0,5.89898610736946e-05,NA,NA,"Puerto Rico",NA,3,3,"WE",0.198,NA,NA,"Venezuela",NA,3,1,"AS",0.179230769230769,NA,261406.291375928
"101","68","101-68",5.02257383746274,"0.003695616554863362",1,0,0,0.00369561655486336,NA,NA,"Netherlands Antilles",NA,3,5,"AS",0,NA,NA,"Venezuela",NA,3,1,"AS",0.179230769230769,NA,16376668.8100425
"1029","20","1029-20",2.95559615835421,"0.0005274882852977151",1,0,0,0.000527488285297715,NA,NA,"Canada (Province of Canada)",NA,3,1,"NAM",0.190588235294118,NA,NA,"St. Pierre and Miquelon",NA,3,1,"AS",0.383333333333333,2337499.25655295,NA
"1029","200","1029-200",0.755657628892104,"0.0001313740739015475",0.6,0.4,0.96,0.000131374073901547,NA,NA,"United Kingdom",NA,6,1,"AS",0.341261261261261,NA,NA,"St. Pierre and Miquelon",NA,3,1,"AS",0.383333333333333,582168,NA
"1029","220","1029-220",0.0488904349799036,"0.00004429428640453112",0.05,0.95,0.19,4.42942864045311e-05,NA,NA,"France",NA,0,3,"WE",0.223090909090909,NA,NA,"St. Pierre and Miquelon",NA,3,1,"AS",0.383333333333333,196284.665320479,NA
"1032","2","1032-2",1.46299285831345,"0.0000012212909125118094",0.55,0.45,0.99,1.22129091251181e-06,NA,NA,"United States of America",NA,3,1,"AS",0.375555555555555,NA,NA,"Turks and Caicos Is.",NA,3,1,"LA",0.2475,NA,5412
"1032","20","1032-20",3.00353404944134,"0.0000017078214386344002",1,0,0,1.7078214386344e-06,NA,NA,"Canada (Province of Canada)",NA,3,1,"NAM",0.190588235294118,NA,NA,"Turks and Caicos Is.",NA,3,1,"LA",0.2475,NA,7568
"1032","31","1032-31",7.94998648075673,"4.964597205332559e-9",1,0,0,4.96459720533256e-09,NA,NA,"Bahamas",NA,3,1,"AS",0.257692307692308,NA,NA,"Turks and Caicos Is.",NA,3,1,"LA",0.2475,22,NA
"1032","51","1032-51",7.09713242886531,"4.016810466132707e-8",1,0,0,4.01681046613271e-08,NA,NA,"Jamaica",NA,3,1,"AS",0.302307692307692,NA,NA,"Turks and Caicos Is.",NA,3,1,"LA",0.2475,178,NA
"1033","200","1033-200",1.70614878619979,"4.5132701866659626e-8",0.6,0.4,0.96,4.51327018666596e-08,NA,NA,"United Kingdom",NA,6,1,"AS",0.341261261261261,NA,NA,"Cayman Is.",NA,3,1,"LA",0.48,NA,200
"1033","51","1033-51",7.21366624512126,"5.980082997332401e-7",1,0,0,5.9800829973324e-07,NA,NA,"Jamaica",NA,3,1,"AS",0.302307692307692,NA,NA,"Cayman Is.",NA,3,1,"LA",0.48,2650,NA
"1055","110","1055-110",3.90601968569822,"7.446895807998839e-8|0.0000021995422254716568",1,0,0,2.19954222547166e-06,NA,NA,"Guyana (British Guiana)",NA,3,1,"AS",0.208666666666667,NA,NA,"Windward Is.",NA,3,1,"AS",0.177272727272727,9747,330
"1055","2","1055-2",1.04971409523028,"0.000028871389384102163|0.000017687505861543906",0.55,0.45,0.99,2.88713893841022e-05,NA,NA,"United States of America",NA,3,1,"AS",0.375555555555555,NA,NA,"Windward Is.",NA,3,1,"AS",0.177272727272727,78380,127940
"1055","20","1055-20",1.75845384733512,"0.00001577794124556554|0.000023531739426257662",1,0,0,2.35317394262577e-05,NA,NA,"Canada (Province of Canada)",NA,3,1,"NAM",0.190588235294118,NA,NA,"Windward Is.",NA,3,1,"AS",0.177272727272727,104278,69918
"1055","200","1055-200",1.70989256650866,"0.00004995264876250954|0.000050382782274363796",0.6,0.4,0.96,5.03827822743638e-05,NA,NA,"United Kingdom",NA,6,1,"AS",0.341261261261261,NA,NA,"Windward Is.",NA,3,1,"AS",0.177272727272727,223265.083589345,221359
"1055","21","1055-21",2.21848203415054,"0.0000014198748007251119",1,0,0,1.41987480072511e-06,NA,NA,"Newfoundland and Labrador (Newfoundland)",NA,3,1,"AS",0.108333333333333,NA,NA,"Windward Is.",NA,3,1,"AS",0.177272727272727,6292,NA
"1055","30","1055-30",2.68208479594245,"8.647425677651984e-7|7.898222826665435e-9",1,0,0,8.64742567765198e-07,NA,NA,"Bermuda",NA,3,1,"AS",0.177272727272727,NA,NA,"Windward Is.",NA,3,1,"AS",0.177272727272727,35,3832
"1055","51","1055-51",0.485431516183698,"1.4803526212264358e-7|3.475218043732791e-8",1,0,0,1.48035262122644e-07,NA,NA,"Jamaica",NA,3,1,"AS",0.302307692307692,NA,NA,"Windward Is.",NA,3,1,"AS",0.177272727272727,154,656
"1055","52","1055-52",4.26243741732383,"0.0000052775924927778434|0.000004085637836479363",1,0,0,5.27759249277784e-06,NA,NA,"Trinidad and Tobago",NA,3,1,"AS",0.1084,NA,NA,"Windward Is.",NA,3,1,"AS",0.177272727272727,18105,23387
"1055","53","1055-53",4.97815519236508,"0.0000028835283222608836|0.0000029550636547195388",1,0,0,2.95506365471954e-06,NA,NA,"Barbados",NA,3,1,"AS",0.15,NA,NA,"Windward Is.",NA,3,1,"AS",0.177272727272727,13095,12778
"1055","66","1055-66",1.75582147895296,"2.1392900684796662e-7",1,0,0,2.13929006847967e-07,NA,NA,"Martinique",NA,3,1,"AS",0.236,NA,NA,"Windward Is.",NA,3,1,"AS",0.177272727272727,NA,948
"1063","1055","1055-1063",3.32568470577622,"3.8001734971727407e-7",1,0,0,3.80017349717274e-07,NA,NA,"Windward Is.",NA,3,1,"AS",0.177272727272727,NA,NA,"Leeward Is.",NA,3,1,"AS",0.214,1684,NA
"1063","110","1063-110",3.92868782602397,"0.0000027294001453862407",1,0,0,2.72940014538624e-06,NA,NA,"Guyana (British Guiana)",NA,3,1,"AS",0.208666666666667,NA,NA,"Leeward Is.",NA,3,1,"AS",0.214,12095,NA
"1063","2","1063-2",0.371720206518231,"0.000007482324978964166|0.00002194758159073791",0.55,0.45,0.99,2.19475815907379e-05,NA,NA,"United States of America",NA,3,1,"AS",0.375555555555555,NA,NA,"Leeward Is.",NA,3,1,"AS",0.214,97258,33157
"1063","20","1063-20",1.78108326398236,"0.000029199278463163443",1,0,0,2.91992784631634e-05,NA,NA,"Canada (Province of Canada)",NA,3,1,"NAM",0.190588235294118,NA,NA,"Leeward Is.",NA,3,1,"AS",0.214,129393,NA
"1063","200","1063-200",1.70980689496914,"0.000018502151130237113|0.00006111322443846108",0.6,0.4,0.96,6.11132244384611e-05,NA,NA,"United Kingdom",NA,6,1,"AS",0.341261261261261,NA,NA,"Leeward Is.",NA,3,1,"AS",0.214,270815.714153407,81990
"1063","21","1063-21",6.13733099027822,"0.000029011300759888806|0.0000017619806808743917",1,0,0,2.90113007598888e-05,NA,NA,"Newfoundland and Labrador (Newfoundland)",NA,3,1,"AS",0.108333333333333,NA,NA,"Leeward Is.",NA,3,1,"AS",0.214,7808,128560
"1063","30","1063-30",1.77606739970506,"9.929194410665117e-9",1,0,0,9.92919441066512e-09,NA,NA,"Bermuda",NA,3,1,"AS",0.177272727272727,NA,NA,"Leeward Is.",NA,3,1,"AS",0.214,44,NA
"1063","41","1063-41",1.91793278548512,"3.8951988928612405e-7",0.95,0.05,0.19,3.89519889286124e-07,NA,NA,"Haiti",NA,3,1,"AS",0.212,NA,NA,"Leeward Is.",NA,3,1,"AS",0.214,1726.10933170775,NA
"1063","52","1063-52",3.8532035646773,"0.0000050697564006818755",1,0,0,5.06975640068188e-06,NA,NA,"Trinidad and Tobago",NA,3,1,"AS",0.1084,NA,NA,"Leeward Is.",NA,3,1,"AS",0.214,22466,NA
"1063","53","1063-53",4.08302278674023,"0.000001464556175573105",1,0,0,1.4645561755731e-06,NA,NA,"Barbados",NA,3,1,"AS",0.15,NA,NA,"Leeward Is.",NA,3,1,"AS",0.214,6490,NA
"110","2","110-2",0.00657827855998078,"0.00003587224919362715|0.000039978124194407094",0.55,0.45,0.99,3.99781241944071e-05,NA,NA,"United States of America",NA,3,1,"AS",0.375555555555555,NA,NA,"Guyana (British Guiana)",NA,3,1,"AS",0.208666666666667,158963.446503196,177158.125
"110","20","110-20",2.65033500557459,"0.00005464064302682071|0.00016848691090736484",1,0,0,0.000168486910907365,NA,NA,"Canada (Province of Canada)",NA,3,1,"NAM",0.190588235294118,NA,NA,"Guyana (British Guiana)",NA,3,1,"AS",0.208666666666667,242133.268193211,746628.958333333
"110","30","110-30",1.42476371119768,"9.665450184131825e-7",1,0,0,9.66545018413182e-07,NA,NA,"Bermuda",NA,3,1,"AS",0.177272727272727,NA,NA,"Guyana (British Guiana)",NA,3,1,"AS",0.208666666666667,NA,4283.125
"110","51","110-51",3.32747299625534,"1.0290256025598394e-7|0.000009977712065171776",1,0,0,9.97771206517178e-06,NA,NA,"Jamaica",NA,3,1,"AS",0.302307692307692,NA,NA,"Guyana (British Guiana)",NA,3,1,"AS",0.208666666666667,456,44215
"110","52","110-52",4.24771886357689,"0.000010878786457939637|0.00002043744138627948",1,0,0,2.04374413862795e-05,NA,NA,"Trinidad and Tobago",NA,3,1,"AS",0.1084,NA,NA,"Guyana (British Guiana)",NA,3,1,"AS",0.208666666666667,48208,90566
"110","53","110-53",4.76272782889564,"0.000002235197059946318|0.000012346727586152741",1,0,0,1.23467275861527e-05,NA,NA,"Barbados",NA,3,1,"AS",0.15,NA,NA,"Guyana (British Guiana)",NA,3,1,"AS",0.208666666666667,9905,54713
