key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntramax,sourceBlockAN,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntramax,targetBlockAN,targetMeanAmbiguityScore
200-780,200,780,1.0575599846009127,0.0006063260523967167|0.0016149934698978202,0,1,0,0.0016149934698978202,,,United Kingdom,,0,,,0.012133333333333333,,,Sri Lanka (Ceylon),,1,,,0.047500000000000014
681-780,681,780,1.167567750693208,0.0000032326671636311005|5.375132086622432e-7,0,1,0,0.0000032326671636311005,,,Aden,,3,,,0.00826086956521739,,,Sri Lanka (Ceylon),,1,,,0.047500000000000014
780-823,823,780,2.924401653214438,0.000002076654844741567,0,1,0,0.000002076654844741567,,,Sabah (North Borneo),,5,,,0,,,Sri Lanka (Ceylon),,1,,,0.047500000000000014
720-780,720,780,0.3082227098157612,0.00003746257975254602,0,1,0,0.00003746257975254602,,,Hong Kong,,5,,,0,,,Sri Lanka (Ceylon),,1,,,0.047500000000000014
750-780,750,780,2.641037683021688,0.0014567142480968005|0.00016162297599131868,0.95,0.050000000000000044,0.19000000000000017,0.0014567142480968005,,,India,,1,,,0.08769230769230774,,,Sri Lanka (Ceylon),,1,,,0.047500000000000014
780-781,781,780,5.959283970404648,0.000049192913048656896,1,0,0,0.000049192913048656896,,,Maldive Islands,,1,,,0.09500000000000008,,,Sri Lanka (Ceylon),,1,,,0.047500000000000014
780-920,920,780,1.6238524381168176,1.2978942225832064e-7|0.00006484895115596582,0.05,0.95,0.19,0.00006484895115596582,,,New Zealand,,6,,,0.02375,,,Sri Lanka (Ceylon),,1,,,0.047500000000000014
740-780,740,780,0.9033455596111474,0.00003911638316478526,0,1,0,0.00003911638316478526,,,Japan,,5,,,0,,,Sri Lanka (Ceylon),,1,,,0.047500000000000014
300-355,300,355,2.245008510869154,0.0004740179162855828|0.00019847884898474305,1,0,0,0.0004740179162855828,,,Austria-Hungary (Austrian Empire),,7,,,0,,,Bulgaria,,7,,,0
200-355,200,355,0.11174047894153649,0.00028958127417853964|0.000025720446699769528,0,1,0,0.00028958127417853964,,,United Kingdom,,0,,,0.012133333333333333,,,Bulgaria,,7,,,0
211-355,211,355,2.1526205062521764,0.00004087794280387728|0.0006343724356223953,0,1,0,0.0006343724356223953,,,Belgium,,2,,,0.0684615384615385,,,Bulgaria,,7,,,0
255-355,255,355,0.4163455494924122,0.00030174846140363775|0.0002700409159453402,0,1,0,0.00030174846140363775,,,Germany (Zollverein),,10,,,0.09333333333333334,,,Bulgaria,,7,,,0
350-355,350,355,3.082514077235213,0.000004065672330496742|0.00007368795969012479,1,0,0,0.00007368795969012479,,,Greece,,7,,,0.04266666666666667,,,Bulgaria,,7,,,0
230-355,230,355,1.9281193192769246,0.000001856705671094267|0.00012735824819502646,0,1,0,0.00012735824819502646,,,Spain,,2,,,0.27312499999999995,,,Bulgaria,,7,,,0
325-355,325,355,0.9893442307882085,0.0000972899480913941|0.000017181543139567173,1,0,0,0.0000972899480913941,,,Italy,,7,,,0.020645161290322584,,,Bulgaria,,7,,,0
351-355,351,355,2.021825518056088,1.6417132614649163e-7,1,0,0,1.6417132614649163e-7,,,Crete,,7,,,0,,,Bulgaria,,7,,,0
355-360,360,355,1.8417386096624793,0.00007918810086372777|0.00004930466380320618,1,0,0,0.00007918810086372777,,,Romania,,7,,,0,,,Bulgaria,,7,,,0
342-355,342,355,3.216962044033764,0.000015500330025348135|0.00003336150168713603,1,0,0,0.00003336150168713603,,,Kingdom of Serbia,,7,,,0,,,Bulgaria,,7,,,0
355-640,640,355,2.6529672581994297,0.00024208191238287235|0.0001545487875000495,1,0,0,0.00024208191238287235,,,Turkey (Ottoman Empire),,7,,,0.033684210526315796,,,Bulgaria,,7,,,0
225-355,225,355,0.28554212511733923,0.000018782379127607625|0.00004505569096468467,1,0,0,0.00004505569096468467,,,Switzerland,,7,,,0.07380952380952381,,,Bulgaria,,7,,,0
225-255,255,225,1.0341489388275833,0.006311078217677514|0.003358744202901846,0,1,0,0.006311078217677514,,,Germany (Zollverein),,10,,,0.09333333333333334,,,Switzerland,,7,,,0.07380952380952381
225-300,300,225,1.022473463047951,0.001310390132910312|0.000873700669793745,1,0,0,0.001310390132910312,,,Austria-Hungary (Austrian Empire),,7,,,0,,,Switzerland,,7,,,0.07380952380952381
220-225,220,225,1.0143852837131764,0.003927243157420456|0.0015582071333253794,0,1,0,0.003927243157420456,,,France,,8,,,0.027999999999999997,,,Switzerland,,7,,,0.07380952380952381
225-325,325,225,1.8260491940476338,0.0025327610320511167|0.0009448414541191031,1,0,0,0.0025327610320511167,,,Italy,,7,,,0.020645161290322584,,,Switzerland,,7,,,0.07380952380952381
225-230,230,225,0.5645628951664836,0.00027349622952975124|0.000186989696025711,0,1,0,0.00027349622952975124,,,Spain,,2,,,0.27312499999999995,,,Switzerland,,7,,,0.07380952380952381
225-651,651,225,0.24597122591683906,0.0002468266846948007|0.000038663684553394,1,0,0,0.0002468266846948007,,,Egypt Arab Republic (Egypt),,7,,,0,,,Switzerland,,7,,,0.07380952380952381
2-225,2,225,0.6227274554422608,0.000815007482480815|0.0015120985036241787,0,1,0,0.0015120985036241787,,,United States of America,,9,,,0.12375000000000012,,,Switzerland,,7,,,0.07380952380952381
225-900,900,225,0.03873674943181508,0.00014535622098949176|0.00014040068957232708,0,1,0,0.00014535622098949176,,,Australia,,6,,,0.005757575757575757,,,Switzerland,,7,,,0.07380952380952381
110-200,200,110,1.345305281736474,0.00031014640503188067|0.00019968113300149328,0,1,0,0.00031014640503188067,,,United Kingdom,,0,,,0.012133333333333333,,,Guyana (British Guiana),,4,,,0.014615384615384615
110-20,20,110,2.8845460559674088,0.00004225285565031968|0.0001902100678553191,1,0,0,0.0001902100678553191,,,Canada (Province of Canada),,4,,,0.03888888888888889,,,Guyana (British Guiana),,4,,,0.014615384615384615
110-30,30,110,1.3370625940880512,6.20325990291149e-8|4.0826105872650043e-7,1,0,0,4.0826105872650043e-7,,,Bermuda,,4,,,0.05833333333333333,,,Guyana (British Guiana),,4,,,0.014615384615384615
110-2,2,110,0.9064521101516465,0.00016969342053595348|0.00011202943712373597,0.05,0.95,0.19,0.00016969342053595348,,,United States of America,,9,,,0.12375000000000012,,,Guyana (British Guiana),,4,,,0.014615384615384615
110-115,115,110,0.02843205439971843,6.964241204954703e-7,0,1,0,6.964241204954703e-7,,,Surinam (Dutch Guiana),,5,,,0,,,Guyana (British Guiana),,4,,,0.014615384615384615
110-120,120,110,1.842890621829725,1.6409786371074002e-7,1,0,0,1.6409786371074002e-7,,,French Guiana,,4,,,0,,,Guyana (British Guiana),,4,,,0.014615384615384615
101-110,101,110,1.2017965900428873,0.0000027424179245197077,1,0,0,0.0000027424179245197077,,,Venezuela,,4,,,0.021111111111111112,,,Guyana (British Guiana),,4,,,0.014615384615384615
235-255,255,235,0.3669785795506622,0.0007044103704086605|0.0002947505422409922,0,1,0,0.0007044103704086605,,,Germany (Zollverein),,10,,,0.09333333333333334,,,Portugal,,2,,,0.15500000000000003
211-235,211,235,0.11439190017197658,0.0001794606984982344|0.00008699080213556555,0.95,0.050000000000000044,0.19000000000000017,0.0001794606984982344,,,Belgium,,2,,,0.0684615384615385,,,Portugal,,2,,,0.15500000000000003
2-235,2,235,0.3971243914241063,0.000254292202374398|0.00047693301254856594,0,1,0,0.00047693301254856594,,,United States of America,,9,,,0.12375000000000012,,,Portugal,,2,,,0.15500000000000003
140-235,140,235,2.938095943474197,0.0001446258489082233|0.0007875950902999298,0.9,0.09999999999999998,0.35999999999999993,0.0007875950902999298,,,Brazil,,2,,,0.03272727272727272,,,Portugal,,2,,,0.15500000000000003
