key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
10-200,10,200,1.3380001719699568,0.000015763013478484386,0.15,0.85,0.51,0.000015763013478484386,,,Greenland,,3,4,WE,0.255,,,United Kingdom,,5,3,WE,0.18148936170212768
10-390,10,390,3.5127886901820196,0.000010255064292924447,1,0,0,0.000010255064292924447,,,Greenland,,3,4,WE,0.255,,,Denmark,,3,12,WE,0.051000000000000004
100-135,100,135,2.4335160043641384,0.000023587707577898576,1,0,0,0.000023587707577898576,,,Colombia (New Granada) (Gran Colombia),,9,3,AS,0,,,Peru,,9,3,AS,0.10666666666666666
100-155,100,155,0.5925137409505288,0.00000924786047494227,1,0,0,0.00000924786047494227,,,Colombia (New Granada) (Gran Colombia),,9,3,AS,0,,,Chile,,9,3,AS,0.19444444444444445
100-2,2,100,0.8871701581679835,0.00030125799667491586,0,1,0,0.00030125799667491586,,,United States of America,,10,7,AS,0.19433962264150945,,,Colombia (New Granada) (Gran Colombia),,9,3,AS,0
100-200,100,200,0.38141173134707596,0.00018974427640775217,0,1,0,0.00018974427640775217,,,Colombia (New Granada) (Gran Colombia),,9,3,AS,0,,,United Kingdom,,5,3,WE,0.18148936170212768
100-220,100,220,0.8382311401948335,0.00016629561643193385,0,1,0,0.00016629561643193385,,,Colombia (New Granada) (Gran Colombia),,9,3,AS,0,,,France,,4,3,AF,0.10170212765957445
100-230,100,230,1.004589719777756,0.00003102873165055959,0,1,0,0.00003102873165055959,,,Colombia (New Granada) (Gran Colombia),,9,3,AS,0,,,Spain,,3,1,ME,0.11615384615384614
101-2,2,101,0.7693631130188392,0.00027118299209472703,1,0,0,0.00027118299209472703,,,United States of America,,10,7,AS,0.19433962264150945,,,Venezuela,,10,3,AS,0
101-200,101,200,0.8612377687078925,0.0003104854826794264,0,1,0,0.0003104854826794264,,,Venezuela,,10,3,AS,0,,,United Kingdom,,5,3,WE,0.18148936170212768
101-230,101,230,0.7769616089016241,0.00002502610169752378,0,1,0,0.00002502610169752378,,,Venezuela,,10,3,AS,0,,,Spain,,3,1,ME,0.11615384615384614
101-255,101,255,0.2709175627397487,0.00013447910959706524,0,1,0,0.00013447910959706524,,,Venezuela,,10,3,AS,0,,,Germany (Zollverein),,0,6,WE,0
101-52,52,101,1.3287389727080443,0.000002890509312297814,1,0,0,0.000002890509312297814,,,Trinidad and Tobago,,10,3,AS,0.05600000000000001,,,Venezuela,,10,3,AS,0
10210-20,20,10210,3.9918190241844513,1.4349764776856524e-8,1,0,0,1.4349764776856524e-8,,,Canada (Province of Canada),,10,7,AS,0.04266666666666667,,,Labrador,,10,7,NAM,0
1029-20,20,1029,1.9317012494414234,0.000011101632780969959|0.000025752816745487767,0,1,0,0.000025752816745487767,,,Canada (Province of Canada),,10,7,AS,0.04266666666666667,,,St. Pierre and Miquelon,,4,6,WE,0
1029-21,21,1029,0.9635343836683664,5.321459725821883e-7|2.404173143270165e-7,0,1,0,5.321459725821883e-7,,,Newfoundland and Labrador (Newfoundland),,10,7,AS,0,,,St. Pierre and Miquelon,,4,6,WE,0
1029-220,220,1029,2.57995625208562,0.00022054719814461877|0.00014003841383741796,1,0,0,0.00022054719814461877,,,France,,4,3,AF,0.10170212765957445,,,St. Pierre and Miquelon,,4,6,WE,0
1029-615,615,1029,0.18013862211358111,0.0000011716182607694603,1,0,0,0.0000011716182607694603,,,Algeria (Regency of Algiers),,4,7,AS,0.2691666666666666,,,St. Pierre and Miquelon,,4,6,WE,0
1032-200,200,1032,1.4380801433716028,1.6119513294694698e-7,1,0,0,1.6119513294694698e-7,,,United Kingdom,,5,3,WE,0.18148936170212768,,,Turks and Caicos Is.,,5,3,LA,0
1055-1063,1055,1063,1.8162870814285106,7.146500945327104e-7|1.1223142362176514e-7,1,0,0,7.146500945327104e-7,,,Windward Is.,,10,3,AS,0.06461538461538462,,,Leeward Is.,,10,3,AS,0
1055-110,110,1055,1.0661049210728342,2.8608009942802876e-8|0.0000024861460948370425,1,0,0,0.0000024861460948370425,,,Guyana (British Guiana),,10,3,AS,0.06461538461538462,,,Windward Is.,,10,3,AS,0.06461538461538462
1055-2,2,1055,1.0732423153419166,0.00004361346131184035|0.00036634372240082377,1,0,0,0.00036634372240082377,,,United States of America,,10,7,AS,0.19433962264150945,,,Windward Is.,,10,3,AS,0.06461538461538462
1055-20,20,1055,1.2311443488670561,2.767274807928817e-7|0.00005210233810832974,1,0,0,0.00005210233810832974,,,Canada (Province of Canada),,10,7,AS,0.04266666666666667,,,Windward Is.,,10,3,AS,0.06461538461538462
1055-200,200,1055,1.1154570503601313,0.00019363661622208544|0.00035956967573879046,0,1,0,0.00035956967573879046,,,United Kingdom,,5,3,WE,0.18148936170212768,,,Windward Is.,,10,3,AS,0.06461538461538462
1055-21,21,1055,2.483392051455527,0.000009547923318410461,1,0,0,0.000009547923318410461,,,Newfoundland and Labrador (Newfoundland),,10,7,AS,0,,,Windward Is.,,10,3,AS,0.06461538461538462
1055-220,220,1055,0.28351019217839685,0.000025553004573333947|0.0000017813987729768407,0,1,0,0.000025553004573333947,,,France,,4,3,AF,0.10170212765957445,,,Windward Is.,,10,3,AS,0.06461538461538462
1055-30,30,1055,1.3819279661666768,1.1003080747231876e-9|1.7935021617987959e-7,1,0,0,1.7935021617987959e-7,,,Bermuda,,10,3,AS,0,,,Windward Is.,,10,3,AS,0.06461538461538462
1055-51,51,1055,1.518583412395657,1.1003080747231876e-8|0.0000035704997024767435,1,0,0,0.0000035704997024767435,,,Jamaica,,10,3,AS,0.07692307692307693,,,Windward Is.,,10,3,AS,0.06461538461538462
1055-52,52,1055,2.4350351957651064,9.099547777960761e-7|0.0000021923638388859514,1,0,0,0.0000021923638388859514,,,Trinidad and Tobago,,10,3,AS,0.05600000000000001,,,Windward Is.,,10,3,AS,0.06461538461538462
1055-53,53,1055,2.6463095174291955,0.000001419397416392912|0.0000044331412330597225,1,0,0,0.0000044331412330597225,,,Barbados,,10,3,AS,0.07,,,Windward Is.,,10,3,AS,0.06461538461538462
