"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"100","2","100-2",0.679712886126704,"0.00025950916164136056",0.35,0.65,0.91,0.000259509161641361,NA,NA,"United States of America",NA,7,5,"AS",0.273666666666667,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,5,5,"AS",0.101111111111111,799071.091021163,NA
"101","100","100-101",1.01133708004745,"0.000004029456830363226",1,0,0,4.02945683036323e-06,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,5,5,"AS",0.101111111111111,NA,NA,"Venezuela",NA,5,5,"AS",0.348,NA,12407.3556605712
"101","2","101-2",1.29607814001629,"0.00043601070717431907|0.0001832296312942433",0.35,0.65,0.91,0.000436010707174319,NA,NA,"United States of America",NA,7,5,"AS",0.273666666666667,NA,NA,"Venezuela",NA,5,5,"AS",0.348,564193.959317855,1342548.17546743
"101","52","101-52",3.48408730430572,"6.378356058561674e-7|0.00003315476150405419",0.35,0.65,0.91,3.31547615040542e-05,NA,NA,"Trinidad and Tobago",NA,7,5,"AS",0.0907142857142857,NA,NA,"Venezuela",NA,5,5,"AS",0.348,1964,102088.925416067
"101","68","101-68",3.42375156924255,"0.000012652366063312589",0.75,0.25,0.75,1.26523660633126e-05,NA,NA,"Netherlands Antilles",NA,5,3,"LA",0.425,NA,NA,"Venezuela",NA,5,5,"AS",0.348,NA,38958.7014588042
"1029","20","1029-20",2.0211817605017,"0.000008915841116792566",0,1,0,8.91584111679257e-06,NA,NA,"Canada (Province of Canada)",NA,7,5,"AS",0.126315789473684,NA,NA,"St. Pierre and Miquelon",NA,2,8,"WE",0,27453.3309094213,NA
"1029","220","1029-220",2.58415151537379,"0.00005020126168857615|0.00009275539092836827",1,0,0,9.27553909283683e-05,NA,NA,"France",NA,2,1,"AF",0.148846153846154,NA,NA,"St. Pierre and Miquelon",NA,2,8,"WE",0,154577.883472057,285608.997225525
"1032","2","1032-2",2.08820488587114,"0.0000059577872654945984",0.9,0.1,0.36,5.9577872654946e-06,NA,NA,"United States of America",NA,7,5,"AS",0.273666666666667,NA,NA,"Turks and Caicos Is.",NA,7,3,"LA",0.072,NA,18345
"1032","20","1032-20",1.67311631903247,"9.284989802152661e-7",1,0,0,9.28498980215266e-07,NA,NA,"Canada (Province of Canada)",NA,7,5,"AS",0.126315789473684,NA,NA,"Turks and Caicos Is.",NA,7,3,"LA",0.072,NA,2859
"1032","30","1032-30",10.4075689746554,"8.768615762788452e-9|1.1691487683717936e-8",1,0,0,1.16914876837179e-08,NA,NA,"Bermuda",NA,7,5,"AS",0.036,NA,NA,"Turks and Caicos Is.",NA,7,3,"LA",0.072,36,27
