"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"100","2","100-2",1.99116447948432,"0.0003167855406624823|0.0008912712435696307",0.95,0.05,0.19,0.000891271243569631,NA,NA,"United States of America",NA,3,5,"AS",0.120169491525424,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,5,"AS",0.251538461538461,1155552.56673511,3251129.36344969
"100","40","100-40",0.118352636916731,"0.000014342807677814497",0.9,0.1,0.36,1.43428076778145e-05,NA,NA,"Cuba",NA,3,2,"LA",0.202222222222222,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,5,"AS",0.251538461538461,52318.8911704312,NA
"100","53","100-53",1.65374693737116,"0.0000014386974381389607",0.95,0.05,0.19,1.43869743813896e-06,NA,NA,"Barbados",NA,3,5,"AS",0.120588235294118,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,5,"AS",0.251538461538461,5248,NA
"100","95","100-95",0.703845414008683,"0.000004109316034900716",0.05,0.95,0.19,4.10931603490072e-06,NA,NA,"Panama",NA,0,5,"AS",0.22,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,5,"AS",0.251538461538461,NA,14989.7330595483
"101","100","100-101",0.77953972714032,"0.000004214424458193409",0.85,0.15,0.51,4.21442445819341e-06,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,5,"AS",0.251538461538461,NA,NA,"Venezuela",NA,3,5,"AS",0.236666666666667,NA,15373.1416837782
"101","2","101-2",1.4313855339008,"0.00026172183163482234|0.0005779469854325453",0.9,0.1,0.36,0.000577946985432545,NA,NA,"United States of America",NA,3,5,"AS",0.120169491525424,NA,NA,"Venezuela",NA,3,5,"AS",0.236666666666667,954694.250513347,2108202.66940452
"101","52","101-52",3.54620212034347,"0.0000017599919117477379|0.000034230940322725835",0.9,0.1,0.36,3.42309403227258e-05,NA,NA,"Trinidad and Tobago",NA,3,5,"AS",0.074,NA,NA,"Venezuela",NA,3,5,"AS",0.236666666666667,6420,124865.708418891
"101","6","101-6",0.620242603528907,"3.5996482625720715e-7",0.95,0.05,0.19,3.59964826257207e-07,NA,NA,"Puerto Rico",NA,3,1,"WE",0.175833333333333,NA,NA,"Venezuela",NA,3,5,"AS",0.236666666666667,NA,1313.05954825462
"101","68","101-68",3.00531099727275,"0.000024371069945385246",0,1,0,2.43710699453852e-05,NA,NA,"Netherlands Antilles",NA,6,1,"AS",0,NA,NA,"Venezuela",NA,3,5,"AS",0.236666666666667,NA,88899.4250513347
"1029","20","1029-20",1.9293682098164,"0.000007768712543484732",0.35,0.65,0.91,7.76871254348473e-06,NA,NA,"Canada (Province of Canada)",NA,3,5,"AS",0.0516,NA,NA,"St. Pierre and Miquelon",NA,3,1,"WE",0.545,28338.2748501634,NA
"1029","200","1029-200",0.666832214683485,"0.000017427757914895203",0,1,0,1.74277579148952e-05,NA,NA,"United Kingdom",NA,1,1,"AF",0.283645833333333,NA,NA,"St. Pierre and Miquelon",NA,3,1,"WE",0.545,63572,NA
"1029","21","1029-21",1.54819765926978,"2.524848209843717e-7",0.35,0.65,0.91,2.52484820984372e-07,NA,NA,"Newfoundland and Labrador (Newfoundland)",NA,3,5,"AS",0.0668421052631579,NA,NA,"St. Pierre and Miquelon",NA,3,1,"WE",0.545,921,NA
"1029","220","1029-220",2.66252065493275,"0.00004018563276473752|0.000052160766691938224",0.9,0.1,0.36,5.21607666919382e-05,NA,NA,"France",NA,3,1,"WE",0.243448275862069,NA,NA,"St. Pierre and Miquelon",NA,3,1,"WE",0.545,146586.902262192,190269.125628937
"1032","2","1032-2",2.12888559052258,"0.000005418965750703666",1,0,0,5.41896575070367e-06,NA,NA,"United States of America",NA,3,5,"AS",0.120169491525424,NA,NA,"Turks and Caicos Is.",NA,3,2,"LA",0,NA,19767
"1032","20","1032-20",1.57487679216657,"9.123447168686092e-7",1,0,0,9.12344716868609e-07,NA,NA,"Canada (Province of Canada)",NA,3,5,"AS",0.0516,NA,NA,"Turks and Caicos Is.",NA,3,2,"LA",0,NA,3328
"1032","30","1032-30",0.983469242014031,"3.563846550268005e-9",1,0,0,3.56384655026801e-09,NA,NA,"Bermuda",NA,3,5,"AS",0,NA,NA,"Turks and Caicos Is.",NA,3,2,"LA",0,NA,13
"1032","41","1032-41",4.20296285187008,"2.445347017568508e-7",1,0,0,2.44534701756851e-07,NA,NA,"Haiti",NA,3,1,"WE",0.15,NA,NA,"Turks and Caicos Is.",NA,3,2,"LA",0,NA,892
"1032","51","1032-51",4.59825345571858,"2.7688346275159117e-7",1,0,0,2.76883462751591e-07,NA,NA,"Jamaica",NA,3,5,"AS",0.05,NA,NA,"Turks and Caicos Is.",NA,3,2,"LA",0,NA,1010
"1055","110","1055-110",2.63531249783313,"4.386272677252929e-9|6.87822384201725e-7",1,0,0,6.87822384201725e-07,NA,NA,"Guyana (British Guiana)",NA,3,5,"AS",0.024,NA,NA,"Windward Is.",NA,3,5,"AS",0.0625,2509,16
